From Roush et al. (2007) J. Geophys. Res.-Planets
Gypsum optical constants from Fresnel measurements.
Frequency  Real    Imaginary
 (cm-1)    index    index
3669.849 1.36012 0.014727569
3670.813 1.360474 0.01461585
3671.778 1.360824 0.014507378
3672.742 1.361172 0.014400158
3673.706 1.361516 0.014292135
3674.67 1.361858 0.014189591
3675.635 1.362198 0.014088416
3676.599 1.362534 0.01398864
3677.563 1.362868 0.013892438
3678.527 1.363199 0.013797726
3679.491 1.363527 0.013704534
3680.456 1.363853 0.013610703
3681.42 1.364177 0.013522835
3682.384 1.364497 0.013434391
3683.348 1.364816 0.013347595
3684.312 1.365132 0.013262478
3685.277 1.365445 0.013179072
3686.241 1.365756 0.013097411
3687.205 1.366065 0.013017527
3688.169 1.366372 0.01293715
3689.134 1.366676 0.012860905
3690.098 1.366978 0.012786537
3691.062 1.367278 0.012711735
3692.026 1.367576 0.012638846
3692.99 1.367871 0.012567908
3693.955 1.368165 0.012496566
3694.919 1.368456 0.012429612
3695.883 1.368745 0.012362294
3696.847 1.369033 0.012294608
3697.812 1.369318 0.012231421
3698.776 1.369601 0.012167906
3699.74 1.369883 0.01210652
3700.704 1.370162 0.012044821
3701.669 1.37044 0.011985291
3702.633 1.370715 0.011927962
3703.597 1.370989 0.011870357
3704.561 1.371261 0.011812471
3705.525 1.371532 0.01175937
3706.49 1.3718 0.011703481
3707.454 1.372067 0.011652441
3708.418 1.372332 0.011598607
3709.382 1.372595 0.011549684
3710.347 1.372857 0.01149796
3711.311 1.373117 0.011448608
3712.275 1.373376 0.011404268
3713.239 1.373632 0.011354508
3714.204 1.373888 0.0113098
3715.168 1.374141 0.01126756
3716.132 1.374393 0.011222505
3717.096 1.374644 0.011179934
3718.06 1.374893 0.011137201
3719.025 1.375141 0.011096991
3719.989 1.375387 0.011056633
3720.953 1.375632 0.011016127
3721.917 1.375875 0.010980901
3722.882 1.376117 0.010942839
3723.846 1.376357 0.010907377
3724.81 1.376596 0.010871799
3725.774 1.376834 0.010836104
3726.739 1.377071 0.010800291
3727.703 1.377306 0.010769895
3728.667 1.37754 0.010736638
3729.631 1.377772 0.010706061
3730.595 1.378004 0.010675396
3731.56 1.378234 0.010644644
3732.524 1.378462 0.010616609
3733.488 1.37869 0.010588501
3734.452 1.378916 0.010557494
3735.417 1.379142 0.010534887
3736.381 1.379366 0.01050656
3737.345 1.379589 0.010483843
3738.309 1.37981 0.010458227
3739.273 1.380031 0.010435405
3740.238 1.380251 0.010412533
3741.202 1.380469 0.010389611
3742.166 1.380686 0.010366637
3743.13 1.380903 0.010346495
3744.094 1.381118 0.010326312
3745.059 1.381332 0.010308981
3746.023 1.381545 0.010288725
3746.987 1.381757 0.01027133
3747.951 1.381968 0.010253906
3748.916 1.382179 0.010239364
3749.88 1.382388 0.010221886
3750.844 1.382596 0.010207297
3751.808 1.382803 0.010192689
3752.773 1.38301 0.010180986
3753.737 1.383215 0.01016634
3754.701 1.383419 0.010151671
3755.665 1.383623 0.01014286
3756.629 1.383826 0.0101311
3757.594 1.384027 0.010119327
3758.558 1.384228 0.010110488
3759.522 1.384428 0.010101641
3760.487 1.384628 0.010092787
3761.451 1.384826 0.010086879
3762.415 1.385024 0.010078011
3763.379 1.38522 0.010072095
3764.344 1.385416 0.010066176
3765.308 1.385611 0.010060253
3766.272 1.385806 0.01005729
3767.236 1.385999 0.010051361
3768.2 1.386192 0.010048396
3769.165 1.386384 0.01004543
3770.129 1.386576 0.01004543
3771.093 1.386766 0.010042462
3772.057 1.386956 0.010042462
3773.021 1.387145 0.010042462
3773.986 1.387334 0.010042462
3774.95 1.387521 0.01004543
3775.914 1.387708 0.01004543
3776.878 1.387895 0.010048396
3777.843 1.38808 0.010051361
3778.807 1.388265 0.01005729
3779.771 1.38845 0.010060253
3780.735 1.388633 0.010063215
3781.699 1.388816 0.010072095
3782.664 1.388999 0.010078011
3783.628 1.389181 0.010083924
3784.592 1.389362 0.010092787
3785.556 1.389542 0.010101641
3786.521 1.389722 0.01010754
3787.485 1.389902 0.010119327
3788.449 1.390081 0.010128158
3789.413 1.390259 0.010139922
3790.377 1.390436 0.010151671
3791.342 1.390613 0.010163408
3792.306 1.39079 0.010178058
3793.27 1.390966 0.010192689
3794.234 1.391141 0.010204378
3795.198 1.391316 0.01021897
3796.163 1.391491 0.010233541
3797.127 1.391664 0.010251
3798.091 1.391838 0.010268428
3799.055 1.39201 0.010285827
3800.02 1.392183 0.010303197
3800.984 1.392355 0.010323425
3801.948 1.392526 0.010343613
3802.913 1.392697 0.010363762
3803.877 1.392867 0.010383872
3804.841 1.393037 0.010403943
3805.805 1.393206 0.010429692
3806.769 1.393375 0.010449675
3807.734 1.393543 0.010475311
3808.698 1.393711 0.010500886
3809.662 1.393879 0.010526397
3810.626 1.394046 0.010551848
3811.591 1.394213 0.010577236
3812.555 1.394379 0.010605374
3813.519 1.394545 0.01063624
3814.483 1.39471 0.010664224
3815.448 1.394875 0.010692133
3816.412 1.395039 0.010725529
3817.376 1.395203 0.010753279
3818.34 1.395367 0.010786485
3819.304 1.39553 0.01081959
3820.269 1.395693 0.010855339
3821.233 1.395856 0.010888234
3822.197 1.396018 0.010923758
3823.161 1.396179 0.010959168
3824.125 1.396341 0.010997173
3825.09 1.396501 0.011032348
3826.054 1.396662 0.011072793
3827.018 1.396822 0.01111041
3827.982 1.396982 0.011150573
3828.947 1.397141 0.011193255
3829.911 1.3973 0.011235774
3830.875 1.397459 0.011278134
3831.839 1.397617 0.011322968
3832.803 1.397775 0.011367624
3833.768 1.397932 0.011412106
3834.732 1.398089 0.011456414
3835.696 1.398246 0.011505734
3836.66 1.398402 0.011552264
3837.625 1.398558 0.011603745
3838.589 1.398714 0.011652441
3839.553 1.398869 0.011703481
3840.517 1.399024 0.011756836
3841.481 1.399178 0.011807424
3842.446 1.399333 0.011862823
3843.41 1.399486 0.011917965
3844.374 1.39964 0.011972851
3845.338 1.399793 0.012029965
3846.303 1.399945 0.012089276
3847.267 1.400098 0.012148296
3848.231 1.40025 0.012207031
3849.195 1.400401 0.012267915
3850.16 1.400552 0.012330914
3851.124 1.400703 0.012393594
3852.088 1.400854 0.012458351
3853.052 1.401004 0.012525151
3854.017 1.401153 0.012591599
3854.981 1.401303 0.012657696
3855.945 1.401451 0.012728135
3856.909 1.4016 0.012798186
3857.873 1.401748 0.012867856
3858.838 1.401896 0.012941756
3859.802 1.402043 0.013012948
3860.766 1.40219 0.013090583
3861.73 1.402336 0.013165497
3862.695 1.402482 0.013244488
3863.659 1.402627 0.013320774
3864.623 1.402772 0.013401074
3865.587 1.402917 0.013483107
3866.552 1.403061 0.013564643
3867.516 1.403205 0.01365006
3868.48 1.403348 0.013734944
3869.444 1.403491 0.013819308
3870.408 1.403633 0.013907447
3871.373 1.403775 0.013997159
3872.337 1.403916 0.014088416
3873.301 1.404057 0.014181187
3874.265 1.404197 0.014273356
3875.229 1.404336 0.014369081
3876.194 1.404475 0.014466234
3877.158 1.404614 0.014562737
3878.122 1.404752 0.014662672
3879.086 1.404889 0.014763949
3880.051 1.405025 0.01486654
3881.015 1.405161 0.01497042
3881.979 1.405297 0.01507556
3882.943 1.405431 0.015183899
3883.907 1.405565 0.015291469
3884.872 1.405699 0.015402159
3885.836 1.405831 0.015513979
3886.8 1.405963 0.015628815
3887.764 1.406094 0.015742812
3888.729 1.406224 0.015861627
3889.693 1.406354 0.015979558
3890.657 1.406482 0.016100328
3891.621 1.40661 0.016223874
3892.586 1.406737 0.01634831
3893.55 1.406863 0.016473614
3894.514 1.406988 0.016601562
3895.478 1.407112 0.016732095
3896.442 1.407235 0.016863385
3897.407 1.407357 0.016997168
3898.371 1.407478 0.017131645
3899.335 1.407598 0.017270254
3900.299 1.407717 0.01740947
3901.264 1.407835 0.01754928
3902.228 1.407951 0.017693037
3903.192 1.408066 0.017838979
3904.156 1.40818 0.017987052
3905.121 1.408293 0.018135557
3906.085 1.408405 0.018286116
3907.049 1.408515 0.018441912
3908.013 1.408624 0.018596401
3908.978 1.408731 0.018754387
3909.942 1.408837 0.018912626
3910.906 1.408941 0.019075805
3911.87 1.409044 0.019239148
3912.834 1.409145 0.019405724
3913.799 1.409244 0.019573929
3914.763 1.409342 0.019745227
3915.727 1.409438 0.019918045
3916.691 1.409532 0.020093827
3917.656 1.409624 0.020271024
3918.62 1.409714 0.020451058
3919.584 1.409802 0.02063241
3920.548 1.409888 0.020816479
3921.512 1.409972 0.02100319
3922.477 1.410054 0.021191068
3923.441 1.410134 0.021382872
3924.405 1.410211 0.021575734
3925.369 1.410286 0.021770993
3926.333 1.410358 0.021968586
3927.298 1.410428 0.022169797
3928.262 1.410496 0.022371862
3929.226 1.41056 0.022576079
3930.19 1.410622 0.022783697
3931.155 1.410682 0.02299333
3932.119 1.410738 0.023204921
3933.083 1.410791 0.023418419
3934.047 1.410841 0.023635032
3935.012 1.410889 0.023852177
3935.976 1.410933 0.024073552
3936.94 1.410973 0.024296593
3937.904 1.41101 0.024521248
3938.868 1.411044 0.024748683
3939.833 1.411074 0.024977626
3940.797 1.411101 0.025208037
3941.761 1.411124 0.025442218
3942.725 1.411143 0.025677744
3943.69 1.411158 0.025914581
3944.654 1.411169 0.026154971
3945.618 1.411176 0.026395429
3946.582 1.411178 0.026638193
3947.546 1.411177 0.026883198
3948.511 1.411171 0.027129285
3949.475 1.41116 0.027378606
3950.439 1.411145 0.027627831
3951.404 1.411125 0.027880175
3952.368 1.411101 0.028132373
3953.332 1.411071 0.028386531
3954.296 1.411037 0.028642597
3955.26 1.410997 0.028899485
3956.225 1.410952 0.029157178
3957.189 1.410902 0.029415652
3958.153 1.410847 0.029675893
3959.117 1.410786 0.029937852
3960.082 1.410719 0.030198528
3961.046 1.410647 0.030460885
3962.01 1.410569 0.030722942
3962.974 1.410485 0.030985668
3963.938 1.410395 0.031249046
3964.903 1.4103 0.031512115
3965.867 1.410198 0.031775821
3966.831 1.41009 0.032038283
3967.795 1.409975 0.032301381
3968.76 1.409855 0.032563273
3969.724 1.409728 0.03282398
3970.688 1.409595 0.033085335
3971.652 1.409455 0.033344641
3972.616 1.409308 0.033602834
3973.581 1.409155 0.033859938
3974.545 1.408996 0.034115102
3975.509 1.408829 0.034369241
3976.473 1.408656 0.034620658
3977.438 1.408477 0.034870256
3978.402 1.40829 0.035118081
3979.366 1.408097 0.035361644
3980.33 1.407897 0.035604376
3981.294 1.407691 0.03584297
3982.259 1.407478 0.036079161
3983.223 1.407258 0.036311354
3984.187 1.407031 0.036539622
3985.151 1.406798 0.036764853
3986.115 1.406558 0.036984686
3987.08 1.406312 0.037201617
3988.044 1.40606 0.037413307
3989.008 1.405801 0.037620638
3989.972 1.405536 0.037822891
3990.937 1.405264 0.038019367
3991.901 1.404987 0.038210154
3992.865 1.404704 0.038396887
3993.83 1.404415 0.038576536
3994.794 1.40412 0.03874997
3995.758 1.40382 0.038918037
3996.722 1.403514 0.039079282
3997.686 1.403203 0.039233025
3998.651 1.402888 0.039380874
3999.615 1.402568 0.039521381
