Calcite Ordinary ray calculated from values derived from Table 1 of 
Long et al., IR Physics, 34, 191, 1993.

high frequency dielectric constant=2.6250
 oscillator  frequency    gamma       stength
      1     1.0410E+02 5.8000E-02  2.7751E+00
      2     2.2330E+02 5.4000E-02  9.4000E-01
      3     2.9560E+02 4.5700E-02  1.6657E+00
      4     7.1320E+02 1.0500E-02  1.7500E-02
      5     1.4068E+03 6.0000E-03  5.5070E-01
  frequency  Reflectance real index   imag. index
 5.5600E+02  4.5800E-02  1.5445E+00   9.9633E-03
 5.5400E+02  4.5361E-02  1.5411E+00   1.0118E-02
 5.5200E+02  4.4916E-02  1.5377E+00   1.0278E-02
 5.5000E+02  4.4465E-02  1.5343E+00   1.0442E-02
 5.4800E+02  4.4010E-02  1.5308E+00   1.0612E-02
 5.4600E+02  4.3548E-02  1.5273E+00   1.0786E-02
 5.4400E+02  4.3081E-02  1.5237E+00   1.0966E-02
 5.4200E+02  4.2608E-02  1.5201E+00   1.1151E-02
 5.4000E+02  4.2129E-02  1.5164E+00   1.1342E-02
 5.3800E+02  4.1643E-02  1.5126E+00   1.1538E-02
 5.3600E+02  4.1152E-02  1.5088E+00   1.1741E-02
 5.3400E+02  4.0653E-02  1.5049E+00   1.1950E-02
 5.3200E+02  4.0148E-02  1.5010E+00   1.2165E-02
 5.3000E+02  3.9637E-02  1.4970E+00   1.2387E-02
 5.2800E+02  3.9118E-02  1.4929E+00   1.2616E-02
 5.2600E+02  3.8592E-02  1.4887E+00   1.2852E-02
 5.2400E+02  3.8058E-02  1.4845E+00   1.3096E-02
 5.2200E+02  3.7518E-02  1.4802E+00   1.3348E-02
 5.2000E+02  3.6969E-02  1.4759E+00   1.3608E-02
 5.1800E+02  3.6413E-02  1.4714E+00   1.3876E-02
 5.1600E+02  3.5848E-02  1.4669E+00   1.4153E-02
 5.1400E+02  3.5275E-02  1.4622E+00   1.4440E-02
 5.1200E+02  3.4694E-02  1.4575E+00   1.4736E-02
 5.1000E+02  3.4105E-02  1.4527E+00   1.5042E-02
 5.0800E+02  3.3507E-02  1.4478E+00   1.5359E-02
 5.0600E+02  3.2900E-02  1.4428E+00   1.5686E-02
 5.0400E+02  3.2283E-02  1.4377E+00   1.6025E-02
 5.0200E+02  3.1658E-02  1.4325E+00   1.6376E-02
 5.0000E+02  3.1023E-02  1.4272E+00   1.6740E-02
 4.9800E+02  3.0379E-02  1.4218E+00   1.7117E-02
 4.9600E+02  2.9724E-02  1.4162E+00   1.7508E-02
 4.9400E+02  2.9060E-02  1.4105E+00   1.7913E-02
 4.9200E+02  2.8386E-02  1.4048E+00   1.8333E-02
 4.9000E+02  2.7702E-02  1.3988E+00   1.8769E-02
 4.8800E+02  2.7008E-02  1.3928E+00   1.9223E-02
 4.8600E+02  2.6303E-02  1.3866E+00   1.9694E-02
 4.8400E+02  2.5588E-02  1.3802E+00   2.0183E-02
 4.8200E+02  2.4862E-02  1.3737E+00   2.0692E-02
 4.8000E+02  2.4125E-02  1.3671E+00   2.1222E-02
 4.7800E+02  2.3378E-02  1.3602E+00   2.1774E-02
 4.7600E+02  2.2621E-02  1.3532E+00   2.2349E-02
 4.7400E+02  2.1853E-02  1.3461E+00   2.2949E-02
 4.7200E+02  2.1074E-02  1.3387E+00   2.3574E-02
 4.7000E+02  2.0285E-02  1.3311E+00   2.4227E-02
 4.6800E+02  1.9486E-02  1.3234E+00   2.4909E-02
 4.6600E+02  1.8677E-02  1.3154E+00   2.5623E-02
 4.6400E+02  1.7859E-02  1.3072E+00   2.6369E-02
 4.6200E+02  1.7032E-02  1.2988E+00   2.7150E-02
 4.6000E+02  1.6196E-02  1.2901E+00   2.7969E-02
 4.5800E+02  1.5353E-02  1.2812E+00   2.8828E-02
 4.5600E+02  1.4502E-02  1.2720E+00   2.9730E-02
 4.5400E+02  1.3646E-02  1.2625E+00   3.0678E-02
 4.5200E+02  1.2785E-02  1.2528E+00   3.1675E-02
 4.5000E+02  1.1921E-02  1.2427E+00   3.2725E-02
 4.4800E+02  1.1056E-02  1.2323E+00   3.3832E-02
 4.4600E+02  1.0191E-02  1.2216E+00   3.5000E-02
 4.4400E+02  9.3301E-03  1.2104E+00   3.6235E-02
 4.4200E+02  8.4749E-03  1.1990E+00   3.7541E-02
 4.4000E+02  7.6295E-03  1.1871E+00   3.8926E-02
 4.3800E+02  6.7981E-03  1.1747E+00   4.0395E-02
 4.3600E+02  5.9857E-03  1.1619E+00   4.1956E-02
 4.3400E+02  5.1983E-03  1.1487E+00   4.3618E-02
 4.3200E+02  4.4431E-03  1.1349E+00   4.5390E-02
 4.3000E+02  3.7286E-03  1.1206E+00   4.7285E-02
 4.2800E+02  3.0651E-03  1.1057E+00   4.9313E-02
 4.2600E+02  2.4649E-03  1.0901E+00   5.1489E-02
 4.2400E+02  1.9428E-03  1.0739E+00   5.3830E-02
 4.2200E+02  1.5171E-03  1.0570E+00   5.6354E-02
 4.2000E+02  1.2096E-03  1.0393E+00   5.9084E-02
 4.1800E+02  1.0471E-03  1.0207E+00   6.2045E-02
 4.1600E+02  1.0629E-03  1.0013E+00   6.5269E-02
 4.1400E+02  1.2978E-03  9.8086E-01   6.8790E-02
 4.1200E+02  1.8029E-03  9.5935E-01   7.2654E-02
 4.1000E+02  2.6423E-03  9.3667E-01   7.6912E-02
 4.0800E+02  3.8972E-03  9.1270E-01   8.1629E-02
 4.0600E+02  5.6718E-03  8.8732E-01   8.6886E-02
 4.0400E+02  8.1003E-03  8.6037E-01   9.2783E-02
 4.0200E+02  1.1359E-02  8.3168E-01   9.9449E-02
 4.0000E+02  1.5681E-02  8.0104E-01   1.0705E-01
 3.9800E+02  2.1379E-02  7.6823E-01   1.1581E-01
 3.9600E+02  2.8880E-02  7.3297E-01   1.2603E-01
 3.9400E+02  3.8775E-02  6.9494E-01   1.3811E-01
 3.9200E+02  5.1890E-02  6.5383E-01   1.5265E-01
 3.9000E+02  6.9384E-02  6.0930E-01   1.7047E-01
 3.8800E+02  9.2863E-02  5.6113E-01   1.9279E-01
 3.8600E+02  1.2441E-01  5.0950E-01   2.2135E-01
 3.8400E+02  1.6624E-01  4.5547E-01   2.5837E-01
 3.8200E+02  2.1932E-01  4.0177E-01   3.0593E-01
 3.8000E+02  2.8102E-01  3.5279E-01   3.6427E-01
 3.7800E+02  3.4490E-01  3.1246E-01   4.3047E-01
 3.7600E+02  4.0461E-01  2.8178E-01   5.0014E-01
 3.7400E+02  4.5713E-01  2.5935E-01   5.7005E-01
 3.7200E+02  5.0214E-01  2.4312E-01   6.3871E-01
 3.7000E+02  5.4049E-01  2.3140E-01   7.0570E-01
 3.6800E+02  5.7327E-01  2.2301E-01   7.7115E-01
 3.6600E+02  6.0145E-01  2.1712E-01   8.3533E-01
 3.6400E+02  6.2586E-01  2.1319E-01   8.9857E-01
 3.6200E+02  6.4712E-01  2.1085E-01   9.6120E-01
 3.6000E+02  6.6577E-01  2.0984E-01   1.0235E+00
 3.5800E+02  6.8220E-01  2.1000E-01   1.0858E+00
 3.5600E+02  6.9674E-01  2.1121E-01   1.1484E+00
 3.5400E+02  7.0965E-01  2.1341E-01   1.2115E+00
 3.5200E+02  7.2115E-01  2.1657E-01   1.2754E+00
 3.5000E+02  7.3141E-01  2.2068E-01   1.3403E+00
 3.4800E+02  7.4056E-01  2.2576E-01   1.4065E+00
 3.4600E+02  7.4872E-01  2.3185E-01   1.4742E+00
 3.4400E+02  7.5600E-01  2.3903E-01   1.5438E+00
 3.4200E+02  7.6246E-01  2.4739E-01   1.6155E+00
 3.4000E+02  7.6817E-01  2.5706E-01   1.6897E+00
 3.3800E+02  7.7319E-01  2.6819E-01   1.7668E+00
 3.3600E+02  7.7754E-01  2.8099E-01   1.8470E+00
 3.3400E+02  7.8127E-01  2.9572E-01   1.9310E+00
 3.3200E+02  7.8438E-01  3.1268E-01   2.0193E+00
 3.3000E+02  7.8690E-01  3.3229E-01   2.1124E+00
 3.2800E+02  7.8881E-01  3.5505E-01   2.2110E+00
 3.2600E+02  7.9011E-01  3.8162E-01   2.3160E+00
 3.2400E+02  7.9077E-01  4.1286E-01   2.4283E+00
 3.2200E+02  7.9076E-01  4.4987E-01   2.5491E+00
 3.2000E+02  7.9001E-01  4.9417E-01   2.6797E+00
 3.1800E+02  7.8846E-01  5.4775E-01   2.8217E+00
 3.1600E+02  7.8600E-01  6.1342E-01   2.9770E+00
 3.1400E+02  7.8247E-01  6.9508E-01   3.1477E+00
 3.1200E+02  7.7768E-01  7.9835E-01   3.3361E+00
 3.1000E+02  7.7136E-01  9.3141E-01   3.5446E+00
 3.0800E+02  7.6313E-01  1.1064E+00   3.7745E+00
 3.0600E+02  7.5246E-01  1.3416E+00   4.0244E+00
 3.0400E+02  7.3862E-01  1.6635E+00   4.2852E+00
 3.0200E+02  7.2061E-01  2.1079E+00   4.5298E+00
 3.0000E+02  6.9720E-01  2.7097E+00   4.6940E+00
 2.9800E+02  6.6726E-01  3.4611E+00   4.6590E+00
 2.9600E+02  6.3078E-01  4.2342E+00   4.2982E+00
 2.9400E+02  5.8991E-01  4.7942E+00   3.6318E+00
 2.9200E+02  5.4844E-01  5.0126E+00   2.8725E+00
 2.9000E+02  5.0947E-01  4.9647E+00   2.2150E+00
 2.8800E+02  4.7434E-01  4.7848E+00   1.7164E+00
 2.8600E+02  4.4319E-01  4.5618E+00   1.3553E+00
 2.8400E+02  4.1559E-01  4.3376E+00   1.0948E+00
 2.8200E+02  3.9102E-01  4.1280E+00   9.0420E-01
 2.8000E+02  3.6897E-01  3.9373E+00   7.6228E-01
 2.7800E+02  3.4901E-01  3.7650E+00   6.5463E-01
 2.7600E+02  3.3077E-01  3.6094E+00   5.7166E-01
 2.7400E+02  3.1395E-01  3.4681E+00   5.0690E-01
 2.7200E+02  2.9830E-01  3.3387E+00   4.5594E-01
 2.7000E+02  2.8361E-01  3.2192E+00   4.1570E-01
 2.6800E+02  2.6968E-01  3.1078E+00   3.8404E-01
 2.6600E+02  2.5636E-01  3.0029E+00   3.5946E-01
 2.6400E+02  2.4349E-01  2.9029E+00   3.4094E-01
 2.6200E+02  2.3095E-01  2.8067E+00   3.2784E-01
 2.6000E+02  2.1862E-01  2.7128E+00   3.1979E-01
 2.5800E+02  2.0637E-01  2.6202E+00   3.1675E-01
 2.5600E+02  1.9411E-01  2.5276E+00   3.1897E-01
 2.5400E+02  1.8175E-01  2.4336E+00   3.2702E-01
 2.5200E+02  1.6925E-01  2.3370E+00   3.4196E-01
 2.5000E+02  1.5667E-01  2.2362E+00   3.6548E-01
 2.4800E+02  1.4429E-01  2.1297E+00   4.0024E-01
 2.4600E+02  1.3282E-01  2.0160E+00   4.5037E-01
 2.4400E+02  1.2400E-01  1.8943E+00   5.2226E-01
 2.4200E+02  1.2163E-01  1.7660E+00   6.2560E-01
 2.4000E+02  1.3304E-01  1.6382E+00   7.7350E-01
 2.3800E+02  1.6832E-01  1.5284E+00   9.7883E-01
 2.3600E+02  2.3139E-01  1.4652E+00   1.2442E+00
 2.3400E+02  3.0965E-01  1.4766E+00   1.5563E+00
 2.3200E+02  3.8295E-01  1.5835E+00   1.8948E+00
 2.3000E+02  4.3875E-01  1.8080E+00   2.2362E+00
 2.2800E+02  4.7314E-01  2.1807E+00   2.5376E+00
 2.2600E+02  4.8607E-01  2.7175E+00   2.7075E+00
 2.2400E+02  4.7942E-01  3.3426E+00   2.6126E+00
 2.2200E+02  4.5831E-01  3.8427E+00   2.2190E+00
 2.2000E+02  4.3060E-01  4.0624E+00   1.7059E+00
 2.1800E+02  4.0279E-01  4.0585E+00   1.2628E+00
 2.1600E+02  3.7783E-01  3.9520E+00   9.4111E-01
 2.1400E+02  3.5630E-01  3.8166E+00   7.1900E-01
 2.1200E+02  3.3787E-01  3.6829E+00   5.6520E-01
 2.1000E+02  3.2204E-01  3.5607E+00   4.5636E-01
 2.0800E+02  3.0830E-01  3.4519E+00   3.7727E-01
 2.0600E+02  2.9625E-01  3.3556E+00   3.1829E-01
 2.0400E+02  2.8556E-01  3.2702E+00   2.7326E-01
 2.0200E+02  2.7598E-01  3.1939E+00   2.3814E-01
 2.0000E+02  2.6731E-01  3.1252E+00   2.1026E-01
 1.9800E+02  2.5940E-01  3.0630E+00   1.8777E-01
 1.9600E+02  2.5211E-01  3.0062E+00   1.6938E-01
 1.9400E+02  2.4534E-01  2.9538E+00   1.5416E-01
 1.9200E+02  2.3902E-01  2.9053E+00   1.4145E-01
 1.9000E+02  2.3306E-01  2.8599E+00   1.3074E-01
 1.8800E+02  2.2742E-01  2.8172E+00   1.2166E-01
 1.8600E+02  2.2204E-01  2.7768E+00   1.1392E-01
 1.8400E+02  2.1688E-01  2.7384E+00   1.0730E-01
 1.8200E+02  2.1190E-01  2.7015E+00   1.0163E-01
 1.8000E+02  2.0707E-01  2.6659E+00   9.6774E-02
 1.7800E+02  2.0235E-01  2.6314E+00   9.2631E-02
 1.7600E+02  1.9772E-01  2.5978E+00   8.9116E-02
 1.7400E+02  1.9316E-01  2.5648E+00   8.6168E-02
 1.7200E+02  1.8862E-01  2.5322E+00   8.3737E-02
 1.7000E+02  1.8410E-01  2.4999E+00   8.1788E-02
 1.6800E+02  1.7956E-01  2.4676E+00   8.0299E-02
 1.6600E+02  1.7498E-01  2.4352E+00   7.9256E-02
 1.6400E+02  1.7033E-01  2.4024E+00   7.8657E-02
 1.6200E+02  1.6558E-01  2.3690E+00   7.8509E-02
 1.6000E+02  1.6070E-01  2.3349E+00   7.8831E-02
 1.5800E+02  1.5565E-01  2.2998E+00   7.9653E-02
 1.5600E+02  1.5040E-01  2.2634E+00   8.1023E-02
 1.5400E+02  1.4490E-01  2.2253E+00   8.3003E-02
 1.5200E+02  1.3910E-01  2.1853E+00   8.5680E-02
 1.5000E+02  1.3293E-01  2.1429E+00   8.9169E-02
 1.4800E+02  1.2635E-01  2.0976E+00   9.3625E-02
 1.4600E+02  1.1925E-01  2.0487E+00   9.9258E-02
 1.4400E+02  1.1157E-01  1.9955E+00   1.0635E-01
 1.4200E+02  1.0318E-01  1.9371E+00   1.1530E-01
 1.4000E+02  9.3976E-02  1.8722E+00   1.2668E-01
 1.3800E+02  8.3852E-02  1.7992E+00   1.4132E-01
 1.3600E+02  7.2737E-02  1.7160E+00   1.6048E-01
 1.3400E+02  6.0707E-02  1.6197E+00   1.8618E-01
 1.3200E+02  4.8275E-02  1.5064E+00   2.2189E-01
 1.3000E+02  3.7272E-02  1.3704E+00   2.7392E-01
 1.2800E+02  3.3693E-02  1.2051E+00   3.5498E-01
 1.2600E+02  5.6589E-02  1.0079E+00   4.9170E-01
 1.2400E+02  1.4855E-01  8.0679E-01   7.2507E-01
 1.2200E+02  3.1026E-01  6.7218E-01   1.0498E+00
 1.2000E+02  4.6099E-01  6.2067E-01   1.4069E+00
 1.1800E+02  5.6827E-01  6.2689E-01   1.7780E+00
 1.1600E+02  6.3971E-01  6.7999E-01   2.1742E+00
 1.1400E+02  6.8615E-01  7.8737E-01   2.6154E+00
 1.1200E+02  7.1452E-01  9.7757E-01   3.1283E+00
 1.1000E+02  7.2791E-01  1.3202E+00   3.7450E+00
 1.0800E+02  7.2556E-01  1.9843E+00   4.4738E+00
 1.0600E+02  7.0149E-01  3.3321E+00   5.0875E+00
 1.0400E+02  6.4692E-01  5.3122E+00   4.5098E+00
 1.0200E+02  5.7565E-01  6.0481E+00   2.7082E+00
 1.0000E+02  5.1512E-01  5.6713E+00   1.5095E+00
 9.8000E+01  4.6983E-01  5.1875E+00   9.2360E-01
 9.6000E+01  4.3572E-01  4.8004E+00   6.1942E-01
 9.4000E+01  4.0927E-01  4.5055E+00   4.4477E-01
 9.2000E+01  3.8818E-01  4.2778E+00   3.3574E-01
 9.0000E+01  3.7096E-01  4.0980E+00   2.6312E-01
 8.8000E+01  3.5663E-01  3.9528E+00   2.1226E-01
 8.6000E+01  3.4450E-01  3.8333E+00   1.7520E-01
 8.4000E+01  3.3410E-01  3.7332E+00   1.4731E-01
 8.2000E+01  3.2508E-01  3.6481E+00   1.2575E-01
 8.0000E+01  3.1718E-01  3.5750E+00   1.0873E-01
 7.8000E+01  3.1020E-01  3.5115E+00   9.5015E-02
 7.6000E+01  3.0400E-01  3.4557E+00   8.3794E-02
 7.4000E+01  2.9845E-01  3.4065E+00   7.4480E-02
 7.2000E+01  2.9345E-01  3.3626E+00   6.6651E-02
 7.0000E+01  2.8894E-01  3.3234E+00   5.9996E-02
 6.8000E+01  2.8483E-01  3.2881E+00   5.4282E-02
 6.6000E+01  2.8109E-01  3.2561E+00   4.9331E-02
 6.4000E+01  2.7767E-01  3.2272E+00   4.5006E-02
 6.2000E+01  2.7454E-01  3.2008E+00   4.1199E-02
 6.0000E+01  2.7165E-01  3.1766E+00   3.7824E-02
 5.8000E+01  2.6900E-01  3.1545E+00   3.4814E-02
 5.6000E+01  2.6654E-01  3.1342E+00   3.2111E-02
 5.4000E+01  2.6427E-01  3.1155E+00   2.9672E-02
 5.2000E+01  2.6217E-01  3.0983E+00   2.7458E-02
 5.0000E+01  2.6023E-01  3.0824E+00   2.5439E-02
 4.8000E+01  2.5842E-01  3.0677E+00   2.3588E-02
 4.6000E+01  2.5674E-01  3.0541E+00   2.1885E-02
 4.4000E+01  2.5519E-01  3.0416E+00   2.0309E-02
 4.2000E+01  2.5374E-01  3.0299E+00   1.8847E-02
 4.0000E+01  2.5240E-01  3.0192E+00   1.7483E-02
 3.8000E+01  2.5116E-01  3.0092E+00   1.6207E-02
 3.6000E+01  2.5001E-01  3.0000E+00   1.5007E-02
 3.4000E+01  2.4895E-01  2.9915E+00   1.3877E-02
 3.2000E+01  2.4796E-01  2.9837E+00   1.2807E-02
 3.0000E+01  2.4706E-01  2.9765E+00   1.1790E-02
