Calcite Extraordinary ray calculated from values derived from Table 2 
of Long et al., IR Physics, 34, 191, 1993.

high frequency dielectric constant=2.1700
 oscillator  frequency    gamma       strength
      1     9.4600E+01 7.1800E-02  4.6412E+00
      2     3.0490E+02 3.4300E-02  1.3350E+00
      3     8.7080E+02 1.8000E-03  8.1700E-02
  frequency  Reflectance real index   imag. index
 5.3600E+02  1.0700E-02  1.2306E+00   8.3668E-03
 5.3400E+02  1.0403E-02  1.2270E+00   8.5388E-03
 5.3200E+02  1.0104E-02  1.2233E+00   8.7161E-03
 5.3000E+02  9.8029E-03  1.2196E+00   8.8991E-03
 5.2800E+02  9.4997E-03  1.2158E+00   9.0880E-03
 5.2600E+02  9.1946E-03  1.2119E+00   9.2831E-03
 5.2400E+02  8.8876E-03  1.2079E+00   9.4846E-03
 5.2200E+02  8.5787E-03  1.2039E+00   9.6928E-03
 5.2000E+02  8.2682E-03  1.1998E+00   9.9080E-03
 5.1800E+02  7.9562E-03  1.1956E+00   1.0131E-02
 5.1600E+02  7.6427E-03  1.1913E+00   1.0361E-02
 5.1400E+02  7.3279E-03  1.1869E+00   1.0599E-02
 5.1200E+02  7.0122E-03  1.1824E+00   1.0846E-02
 5.1000E+02  6.6955E-03  1.1779E+00   1.1102E-02
 5.0800E+02  6.3782E-03  1.1732E+00   1.1366E-02
 5.0600E+02  6.0606E-03  1.1684E+00   1.1641E-02
 5.0400E+02  5.7430E-03  1.1635E+00   1.1926E-02
 5.0200E+02  5.4256E-03  1.1585E+00   1.2222E-02
 5.0000E+02  5.1089E-03  1.1534E+00   1.2529E-02
 4.9800E+02  4.7934E-03  1.1482E+00   1.2848E-02
 4.9600E+02  4.4794E-03  1.1428E+00   1.3180E-02
 4.9400E+02  4.1675E-03  1.1373E+00   1.3525E-02
 4.9200E+02  3.8583E-03  1.1317E+00   1.3884E-02
 4.9000E+02  3.5525E-03  1.1259E+00   1.4257E-02
 4.8800E+02  3.2508E-03  1.1200E+00   1.4647E-02
 4.8600E+02  2.9541E-03  1.1139E+00   1.5053E-02
 4.8400E+02  2.6634E-03  1.1077E+00   1.5477E-02
 4.8200E+02  2.3796E-03  1.1013E+00   1.5920E-02
 4.8000E+02  2.1040E-03  1.0947E+00   1.6382E-02
 4.7800E+02  1.8379E-03  1.0879E+00   1.6866E-02
 4.7600E+02  1.5829E-03  1.0810E+00   1.7372E-02
 4.7400E+02  1.3405E-03  1.0738E+00   1.7903E-02
 4.7200E+02  1.1128E-03  1.0664E+00   1.8459E-02
 4.7000E+02  9.0181E-04  1.0588E+00   1.9042E-02
 4.6800E+02  7.1005E-04  1.0510E+00   1.9655E-02
 4.6600E+02  5.4023E-04  1.0429E+00   2.0299E-02
 4.6400E+02  3.9549E-04  1.0346E+00   2.0977E-02
 4.6200E+02  2.7936E-04  1.0260E+00   2.1692E-02
 4.6000E+02  1.9587E-04  1.0171E+00   2.2445E-02
 4.5800E+02  1.4960E-04  1.0079E+00   2.3241E-02
 4.5600E+02  1.4581E-04  9.9844E-01   2.4083E-02
 4.5400E+02  1.9051E-04  9.8861E-01   2.4975E-02
 4.5200E+02  2.9059E-04  9.7842E-01   2.5921E-02
 4.5000E+02  4.5401E-04  9.6785E-01   2.6925E-02
 4.4800E+02  6.8994E-04  9.5688E-01   2.7994E-02
 4.4600E+02  1.0090E-03  9.4549E-01   2.9133E-02
 4.4400E+02  1.4237E-03  9.3364E-01   3.0350E-02
 4.4200E+02  1.9483E-03  9.2131E-01   3.1652E-02
 4.4000E+02  2.5999E-03  9.0846E-01   3.3048E-02
 4.3800E+02  3.3984E-03  8.9505E-01   3.4548E-02
 4.3600E+02  4.3675E-03  8.8104E-01   3.6166E-02
 4.3400E+02  5.5352E-03  8.6639E-01   3.7914E-02
 4.3200E+02  6.9352E-03  8.5104E-01   3.9809E-02
 4.3000E+02  8.6081E-03  8.3494E-01   4.1870E-02
 4.2800E+02  1.0603E-02  8.1802E-01   4.4120E-02
 4.2600E+02  1.2980E-02  8.0020E-01   4.6587E-02
 4.2400E+02  1.5812E-02  7.8140E-01   4.9304E-02
 4.2200E+02  1.9193E-02  7.6152E-01   5.2313E-02
 4.2000E+02  2.3237E-02  7.4046E-01   5.5664E-02
 4.1800E+02  2.8090E-02  7.1807E-01   5.9422E-02
 4.1600E+02  3.3943E-02  6.9420E-01   6.3669E-02
 4.1400E+02  4.1041E-02  6.6868E-01   6.8513E-02
 4.1200E+02  4.9710E-02  6.4127E-01   7.4098E-02
 4.1000E+02  6.0392E-02  6.1171E-01   8.0622E-02
 4.0800E+02  7.3690E-02  5.7969E-01   8.8362E-02
 4.0600E+02  9.0455E-02  5.4483E-01   9.7721E-02
 4.0400E+02  1.1190E-01  5.0665E-01   1.0931E-01
 4.0200E+02  1.3976E-01  4.6467E-01   1.2407E-01
 4.0000E+02  1.7650E-01  4.1848E-01   1.4354E-01
 3.9800E+02  2.2523E-01  3.6819E-01   1.7012E-01
 3.9600E+02  2.8826E-01  3.1561E-01   2.0714E-01
 3.9400E+02  3.6269E-01  2.6580E-01   2.5695E-01
 3.9200E+02  4.3741E-01  2.2530E-01   3.1701E-01
 3.9000E+02  5.0187E-01  1.9629E-01   3.8090E-01
 3.8800E+02  5.5360E-01  1.7646E-01   4.4401E-01
 3.8600E+02  5.9465E-01  1.6285E-01   5.0476E-01
 3.8400E+02  6.2765E-01  1.5334E-01   5.6308E-01
 3.8200E+02  6.5467E-01  1.4662E-01   6.1934E-01
 3.8000E+02  6.7719E-01  1.4189E-01   6.7398E-01
 3.7800E+02  6.9626E-01  1.3863E-01   7.2743E-01
 3.7600E+02  7.1259E-01  1.3653E-01   7.8005E-01
 3.7400E+02  7.2675E-01  1.3537E-01   8.3217E-01
 3.7200E+02  7.3911E-01  1.3500E-01   8.8406E-01
 3.7000E+02  7.4998E-01  1.3533E-01   9.3598E-01
 3.6800E+02  7.5959E-01  1.3629E-01   9.8816E-01
 3.6600E+02  7.6812E-01  1.3785E-01   1.0408E+00
 3.6400E+02  7.7572E-01  1.3999E-01   1.0942E+00
 3.6200E+02  7.8251E-01  1.4271E-01   1.1484E+00
 3.6000E+02  7.8856E-01  1.4602E-01   1.2038E+00
 3.5800E+02  7.9396E-01  1.4995E-01   1.2604E+00
 3.5600E+02  7.9877E-01  1.5454E-01   1.3187E+00
 3.5400E+02  8.0304E-01  1.5984E-01   1.3788E+00
 3.5200E+02  8.0681E-01  1.6593E-01   1.4409E+00
 3.5000E+02  8.1011E-01  1.7290E-01   1.5055E+00
 3.4800E+02  8.1295E-01  1.8087E-01   1.5727E+00
 3.4600E+02  8.1537E-01  1.8997E-01   1.6431E+00
 3.4400E+02  8.1737E-01  2.0038E-01   1.7170E+00
 3.4200E+02  8.1895E-01  2.1234E-01   1.7949E+00
 3.4000E+02  8.2012E-01  2.2611E-01   1.8774E+00
 3.3800E+02  8.2085E-01  2.4207E-01   1.9652E+00
 3.3600E+02  8.2114E-01  2.6066E-01   2.0592E+00
 3.3400E+02  8.2096E-01  2.8248E-01   2.1602E+00
 3.3200E+02  8.2027E-01  3.0832E-01   2.2694E+00
 3.3000E+02  8.1901E-01  3.3924E-01   2.3883E+00
 3.2800E+02  8.1712E-01  3.7667E-01   2.5186E+00
 3.2600E+02  8.1450E-01  4.2262E-01   2.6626E+00
 3.2400E+02  8.1101E-01  4.7996E-01   2.8228E+00
 3.2200E+02  8.0648E-01  5.5288E-01   3.0028E+00
 3.2000E+02  8.0066E-01  6.4771E-01   3.2066E+00
 3.1800E+02  7.9319E-01  7.7434E-01   3.4392E+00
 3.1600E+02  7.8354E-01  9.4867E-01   3.7059E+00
 3.1400E+02  7.7094E-01  1.1971E+00   4.0097E+00
 3.1200E+02  7.5419E-01  1.5637E+00   4.3443E+00
 3.1000E+02  7.3149E-01  2.1177E+00   4.6720E+00
 3.0800E+02  7.0035E-01  2.9367E+00   4.8687E+00
 3.0600E+02  6.5867E-01  3.9758E+00   4.6727E+00
 3.0400E+02  6.0799E-01  4.8539E+00   3.9064E+00
 3.0200E+02  5.5514E-01  5.1813E+00   2.8947E+00
 3.0000E+02  5.0667E-01  5.0739E+00   2.0610E+00
 2.9800E+02  4.6488E-01  4.8037E+00   1.4914E+00
 2.9600E+02  4.2941E-01  4.5126E+00   1.1163E+00
 2.9400E+02  3.9923E-01  4.2466E+00   8.6451E-01
 2.9200E+02  3.7330E-01  4.0151E+00   6.8960E-01
 2.9000E+02  3.5079E-01  3.8159E+00   5.6382E-01
 2.8800E+02  3.3105E-01  3.6444E+00   4.7051E-01
 2.8600E+02  3.1359E-01  3.4958E+00   3.9938E-01
 2.8400E+02  2.9802E-01  3.3659E+00   3.4389E-01
 2.8200E+02  2.8402E-01  3.2516E+00   2.9973E-01
 2.8000E+02  2.7137E-01  3.1502E+00   2.6398E-01
 2.7800E+02  2.5986E-01  3.0595E+00   2.3462E-01
 2.7600E+02  2.4933E-01  2.9779E+00   2.1018E-01
 2.7400E+02  2.3966E-01  2.9040E+00   1.8962E-01
 2.7200E+02  2.3073E-01  2.8368E+00   1.7214E-01
 2.7000E+02  2.2246E-01  2.7752E+00   1.5716E-01
 2.6800E+02  2.1476E-01  2.7185E+00   1.4421E-01
 2.6600E+02  2.0759E-01  2.6662E+00   1.3294E-01
 2.6400E+02  2.0086E-01  2.6176E+00   1.2308E-01
 2.6200E+02  1.9455E-01  2.5723E+00   1.1439E-01
 2.6000E+02  1.8860E-01  2.5300E+00   1.0671E-01
 2.5800E+02  1.8299E-01  2.4903E+00   9.9877E-02
 2.5600E+02  1.7767E-01  2.4530E+00   9.3782E-02
 2.5400E+02  1.7262E-01  2.4177E+00   8.8323E-02
 2.5200E+02  1.6781E-01  2.3843E+00   8.3418E-02
 2.5000E+02  1.6323E-01  2.3526E+00   7.8998E-02
 2.4800E+02  1.5885E-01  2.3224E+00   7.5006E-02
 2.4600E+02  1.5465E-01  2.2935E+00   7.1393E-02
 2.4400E+02  1.5061E-01  2.2659E+00   6.8116E-02
 2.4200E+02  1.4673E-01  2.2394E+00   6.5140E-02
 2.4000E+02  1.4298E-01  2.2139E+00   6.2435E-02
 2.3800E+02  1.3936E-01  2.1893E+00   5.9974E-02
 2.3600E+02  1.3586E-01  2.1656E+00   5.7734E-02
 2.3400E+02  1.3246E-01  2.1425E+00   5.5697E-02
 2.3200E+02  1.2915E-01  2.1202E+00   5.3843E-02
 2.3000E+02  1.2592E-01  2.0984E+00   5.2160E-02
 2.2800E+02  1.2277E-01  2.0772E+00   5.0634E-02
 2.2600E+02  1.1969E-01  2.0564E+00   4.9253E-02
 2.2400E+02  1.1667E-01  2.0361E+00   4.8009E-02
 2.2200E+02  1.1371E-01  2.0161E+00   4.6893E-02
 2.2000E+02  1.1079E-01  1.9964E+00   4.5898E-02
 2.1800E+02  1.0790E-01  1.9770E+00   4.5019E-02
 2.1600E+02  1.0506E-01  1.9578E+00   4.4249E-02
 2.1400E+02  1.0223E-01  1.9387E+00   4.3586E-02
 2.1200E+02  9.9435E-02  1.9198E+00   4.3026E-02
 2.1000E+02  9.6649E-02  1.9010E+00   4.2566E-02
 2.0800E+02  9.3873E-02  1.8821E+00   4.2206E-02
 2.0600E+02  9.1101E-02  1.8633E+00   4.1944E-02
 2.0400E+02  8.8326E-02  1.8444E+00   4.1781E-02
 2.0200E+02  8.5543E-02  1.8254E+00   4.1717E-02
 2.0000E+02  8.2746E-02  1.8062E+00   4.1755E-02
 1.9800E+02  7.9930E-02  1.7869E+00   4.1897E-02
 1.9600E+02  7.7087E-02  1.7672E+00   4.2146E-02
 1.9400E+02  7.4213E-02  1.7473E+00   4.2507E-02
 1.9200E+02  7.1301E-02  1.7270E+00   4.2987E-02
 1.9000E+02  6.8345E-02  1.7062E+00   4.3592E-02
 1.8800E+02  6.5338E-02  1.6850E+00   4.4332E-02
 1.8600E+02  6.2274E-02  1.6631E+00   4.5216E-02
 1.8400E+02  5.9147E-02  1.6406E+00   4.6258E-02
 1.8200E+02  5.5951E-02  1.6174E+00   4.7472E-02
 1.8000E+02  5.2678E-02  1.5933E+00   4.8877E-02
 1.7800E+02  4.9325E-02  1.5683E+00   5.0495E-02
 1.7600E+02  4.5884E-02  1.5421E+00   5.2352E-02
 1.7400E+02  4.2354E-02  1.5148E+00   5.4478E-02
 1.7200E+02  3.8732E-02  1.4861E+00   5.6914E-02
 1.7000E+02  3.5019E-02  1.4558E+00   5.9706E-02
 1.6800E+02  3.1220E-02  1.4238E+00   6.2912E-02
 1.6600E+02  2.7349E-02  1.3897E+00   6.6607E-02
 1.6400E+02  2.3429E-02  1.3533E+00   7.0883E-02
 1.6200E+02  1.9499E-02  1.3143E+00   7.5861E-02
 1.6000E+02  1.5627E-02  1.2722E+00   8.1699E-02
 1.5800E+02  1.1919E-02  1.2266E+00   8.8610E-02
 1.5600E+02  8.5524E-03  1.1767E+00   9.6886E-02
 1.5400E+02  5.8194E-03  1.1218E+00   1.0694E-01
 1.5200E+02  4.2136E-03  1.0608E+00   1.1940E-01
 1.5000E+02  4.5977E-03  9.9249E-01   1.3520E-01
 1.4800E+02  8.5439E-03  9.1499E-01   1.5593E-01
 1.4600E+02  1.9071E-02  8.2604E-01   1.8432E-01
 1.4400E+02  4.2271E-02  7.2299E-01   2.2562E-01
 1.4200E+02  9.0363E-02  6.0483E-01   2.9013E-01
 1.4000E+02  1.8081E-01  4.8103E-01   3.9414E-01
 1.3800E+02  3.0730E-01  3.8074E-01   5.4049E-01
 1.3600E+02  4.2763E-01  3.1974E-01   7.0198E-01
 1.3400E+02  5.2161E-01  2.8627E-01   8.5971E-01
 1.3200E+02  5.9207E-01  2.6836E-01   1.0113E+00
 1.3000E+02  6.4532E-01  2.5983E-01   1.1589E+00
 1.2800E+02  6.8627E-01  2.5771E-01   1.3053E+00
 1.2600E+02  7.1829E-01  2.6059E-01   1.4529E+00
 1.2400E+02  7.4367E-01  2.6789E-01   1.6040E+00
 1.2200E+02  7.6397E-01  2.7955E-01   1.7608E+00
 1.2000E+02  7.8029E-01  2.9593E-01   1.9257E+00
 1.1800E+02  7.9338E-01  3.1779E-01   2.1014E+00
 1.1600E+02  8.0379E-01  3.4640E-01   2.2910E+00
 1.1400E+02  8.1186E-01  3.8372E-01   2.4987E+00
 1.1200E+02  8.1782E-01  4.3282E-01   2.7295E+00
 1.1000E+02  8.2175E-01  4.9851E-01   2.9902E+00
 1.0800E+02  8.2360E-01  5.8870E-01   3.2902E+00
 1.0600E+02  8.2314E-01  7.1698E-01   3.6425E+00
 1.0400E+02  8.1983E-01  9.0830E-01   4.0649E+00
 1.0200E+02  8.1268E-01  1.2118E+00   4.5809E+00
 1.0000E+02  7.9975E-01  1.7316E+00   5.2085E+00
 9.8000E+01  7.7718E-01  2.6929E+00   5.8911E+00
 9.6000E+01  7.3809E-01  4.4196E+00   6.1746E+00
 9.4000E+01  6.7808E-01  6.3140E+00   4.9960E+00
 9.2000E+01  6.1138E-01  6.7377E+00   3.0787E+00
 9.0000E+01  5.5447E-01  6.2732E+00   1.8498E+00
 8.8000E+01  5.0940E-01  5.7277E+00   1.1989E+00
 8.6000E+01  4.7353E-01  5.2755E+00   8.3656E-01
 8.4000E+01  4.4439E-01  4.9185E+00   6.1770E-01
 8.2000E+01  4.2026E-01  4.6350E+00   4.7584E-01
 8.0000E+01  3.9991E-01  4.4062E+00   3.7856E-01
 7.8000E+01  3.8252E-01  4.2182E+00   3.0882E-01
 7.6000E+01  3.6746E-01  4.0612E+00   2.5700E-01
 7.4000E+01  3.5431E-01  3.9283E+00   2.1736E-01
 7.2000E+01  3.4271E-01  3.8143E+00   1.8630E-01
 7.0000E+01  3.3242E-01  3.7156E+00   1.6146E-01
 6.8000E+01  3.2322E-01  3.6293E+00   1.4125E-01
 6.6000E+01  3.1496E-01  3.5533E+00   1.2456E-01
 6.4000E+01  3.0751E-01  3.4858E+00   1.1059E-01
 6.2000E+01  3.0075E-01  3.4257E+00   9.8773E-02
 6.0000E+01  2.9461E-01  3.3717E+00   8.8666E-02
 5.8000E+01  2.8902E-01  3.3232E+00   7.9945E-02
 5.6000E+01  2.8390E-01  3.2792E+00   7.2355E-02
 5.4000E+01  2.7920E-01  3.2394E+00   6.5699E-02
 5.2000E+01  2.7490E-01  3.2031E+00   5.9821E-02
 5.0000E+01  2.7093E-01  3.1701E+00   5.4597E-02
 4.8000E+01  2.6728E-01  3.1399E+00   4.9925E-02
 4.6000E+01  2.6392E-01  3.1122E+00   4.5723E-02
 4.4000E+01  2.6082E-01  3.0869E+00   4.1923E-02
 4.2000E+01  2.5795E-01  3.0636E+00   3.8469E-02
 4.0000E+01  2.5531E-01  3.0423E+00   3.5315E-02
 3.8000E+01  2.5288E-01  3.0227E+00   3.2420E-02
 3.6000E+01  2.5063E-01  3.0047E+00   2.9752E-02
 3.4000E+01  2.4856E-01  2.9882E+00   2.7280E-02
 3.2000E+01  2.4665E-01  2.9731E+00   2.4982E-02
 3.0000E+01  2.4491E-01  2.9593E+00   2.2835E-02
