Data created using the Lorentz line parameters in J.R. Aronson and P.F.
Strong, Optical constants of minerals and rocks, Applied Optics, 14, 
2914-2920, 1975.  These could be recalculated at any spectral resolution.
Range of validity is given as 4000-255 inverse centimeters.
This is a combination of almandite and pyrope the chemical analysis is:
SiO2 41.34%, FeO 9.72%, Fe2O3 12.55%, Al2O3 20.36%, CaO 2.97%,
MgO 12.35%, MnO 0.85%

high frq. dielec. const=  3.483
Lorentz line parameters
center  width  strength
 952.7  0.0135  0.1670
 885.9  0.0270  0.1900
 859.3  0.0255  0.5100
 558.6  0.0281  0.1390
 519.5  0.0273  0.0220
 468.6  0.0075  0.1660
 437.2  0.0368  1.9080
 376.2  0.0546  1.5390
 331.3  0.0853  1.0000

 wave.    freq.   calc.       real       imag.
(micron)  (cm-1)  refl.       index      index
 2.9718  3365.0  0.0860       1.830   0.0002196
 2.9700  3367.0  0.0860       1.830   0.0002192
 2.9682  3369.0  0.0860       1.830   0.0002188
 2.9665  3371.0  0.0860       1.830   0.0002184
 2.9647  3373.0  0.0860       1.830   0.0002179
 2.9630  3375.0  0.0861       1.830   0.0002175
 2.9612  3377.0  0.0861       1.830   0.0002171
 2.9595  3379.0  0.0861       1.830   0.0002167
 2.9577  3381.0  0.0861       1.830   0.0002163
 2.9560  3383.0  0.0861       1.830   0.0002159
 2.9542  3385.0  0.0861       1.830   0.0002155
 2.9525  3387.0  0.0861       1.831   0.0002151
 2.9507  3389.0  0.0861       1.831   0.0002146
 2.9490  3391.0  0.0861       1.831   0.0002142
 2.9472  3393.0  0.0861       1.831   0.0002138
 2.9455  3395.0  0.0861       1.831   0.0002134
 2.9438  3397.0  0.0861       1.831   0.0002130
 2.9420  3399.0  0.0861       1.831   0.0002126
 2.9403  3401.0  0.0861       1.831   0.0002122
 2.9386  3403.0  0.0861       1.831   0.0002118
 2.9369  3405.0  0.0862       1.831   0.0002114
 2.9351  3407.0  0.0862       1.831   0.0002110
 2.9334  3409.0  0.0862       1.831   0.0002106
 2.9317  3411.0  0.0862       1.831   0.0002102
 2.9300  3413.0  0.0862       1.831   0.0002098
 2.9283  3415.0  0.0862       1.831   0.0002094
 2.9265  3417.0  0.0862       1.831   0.0002090
 2.9248  3419.0  0.0862       1.831   0.0002086
 2.9231  3421.0  0.0862       1.831   0.0002083
 2.9214  3423.0  0.0862       1.831   0.0002079
 2.9197  3425.0  0.0862       1.831   0.0002075
 2.9180  3427.0  0.0862       1.831   0.0002071
 2.9163  3429.0  0.0862       1.831   0.0002067
 2.9146  3431.0  0.0862       1.831   0.0002063
 2.9129  3433.0  0.0862       1.832   0.0002059
 2.9112  3435.0  0.0862       1.832   0.0002055
 2.9095  3437.0  0.0863       1.832   0.0002052
 2.9078  3439.0  0.0863       1.832   0.0002048
 2.9061  3441.0  0.0863       1.832   0.0002044
 2.9044  3443.0  0.0863       1.832   0.0002040
 2.9028  3445.0  0.0863       1.832   0.0002036
 2.9011  3447.0  0.0863       1.832   0.0002032
 2.8994  3449.0  0.0863       1.832   0.0002029
 2.8977  3451.0  0.0863       1.832   0.0002025
 2.8960  3453.0  0.0863       1.832   0.0002021
 2.8944  3455.0  0.0863       1.832   0.0002017
 2.8927  3457.0  0.0863       1.832   0.0002014
 2.8910  3459.0  0.0863       1.832   0.0002010
 2.8893  3461.0  0.0863       1.832   0.0002006
 2.8877  3463.0  0.0863       1.832   0.0002002
 2.8860  3465.0  0.0863       1.832   0.0001999
 2.8843  3467.0  0.0863       1.832   0.0001995
 2.8827  3469.0  0.0864       1.832   0.0001991
 2.8810  3471.0  0.0864       1.832   0.0001988
 2.8794  3473.0  0.0864       1.832   0.0001984
 2.8777  3475.0  0.0864       1.832   0.0001980
 2.8760  3477.0  0.0864       1.832   0.0001977
 2.8744  3479.0  0.0864       1.832   0.0001973
 2.8727  3481.0  0.0864       1.833   0.0001969
 2.8711  3483.0  0.0864       1.833   0.0001966
 2.8694  3485.0  0.0864       1.833   0.0001962
 2.8678  3487.0  0.0864       1.833   0.0001959
 2.8662  3489.0  0.0864       1.833   0.0001955
 2.8645  3491.0  0.0864       1.833   0.0001951
 2.8629  3493.0  0.0864       1.833   0.0001948
 2.8612  3495.0  0.0864       1.833   0.0001944
 2.8596  3497.0  0.0864       1.833   0.0001941
 2.8580  3499.0  0.0864       1.833   0.0001937
 2.8563  3501.0  0.0864       1.833   0.0001934
 2.8547  3503.0  0.0865       1.833   0.0001930
 2.8531  3505.0  0.0865       1.833   0.0001927
 2.8514  3507.0  0.0865       1.833   0.0001923
 2.8498  3509.0  0.0865       1.833   0.0001920
 2.8482  3511.0  0.0865       1.833   0.0001916
 2.8466  3513.0  0.0865       1.833   0.0001913
 2.8450  3515.0  0.0865       1.833   0.0001909
 2.8433  3517.0  0.0865       1.833   0.0001906
 2.8417  3519.0  0.0865       1.833   0.0001902
 2.8401  3521.0  0.0865       1.833   0.0001899
 2.8385  3523.0  0.0865       1.833   0.0001895
 2.8369  3525.0  0.0865       1.833   0.0001892
 2.8353  3527.0  0.0865       1.833   0.0001888
 2.8337  3529.0  0.0865       1.833   0.0001885
 2.8321  3531.0  0.0865       1.834   0.0001882
 2.8305  3533.0  0.0865       1.834   0.0001878
 2.8289  3535.0  0.0865       1.834   0.0001875
 2.8273  3537.0  0.0866       1.834   0.0001871
 2.8257  3539.0  0.0866       1.834   0.0001868
 2.8241  3541.0  0.0866       1.834   0.0001865
 2.8225  3543.0  0.0866       1.834   0.0001861
 2.8209  3545.0  0.0866       1.834   0.0001858
 2.8193  3547.0  0.0866       1.834   0.0001854
 2.8177  3549.0  0.0866       1.834   0.0001851
 2.8161  3551.0  0.0866       1.834   0.0001848
 2.8145  3553.0  0.0866       1.834   0.0001844
 2.8129  3555.0  0.0866       1.834   0.0001841
 2.8114  3557.0  0.0866       1.834   0.0001838
 2.8098  3559.0  0.0866       1.834   0.0001835
 2.8082  3561.0  0.0866       1.834   0.0001831
 2.8066  3563.0  0.0866       1.834   0.0001828
 2.8050  3565.0  0.0866       1.834   0.0001825
 2.8035  3567.0  0.0866       1.834   0.0001821
 2.8019  3569.0  0.0866       1.834   0.0001818
 2.8003  3571.0  0.0866       1.834   0.0001815
 2.7988  3573.0  0.0867       1.834   0.0001812
 2.7972  3575.0  0.0867       1.834   0.0001808
 2.7956  3577.0  0.0867       1.834   0.0001805
 2.7941  3579.0  0.0867       1.834   0.0001802
 2.7925  3581.0  0.0867       1.834   0.0001799
 2.7910  3583.0  0.0867       1.835   0.0001796
 2.7894  3585.0  0.0867       1.835   0.0001792
 2.7878  3587.0  0.0867       1.835   0.0001789
 2.7863  3589.0  0.0867       1.835   0.0001786
 2.7847  3591.0  0.0867       1.835   0.0001783
 2.7832  3593.0  0.0867       1.835   0.0001780
 2.7816  3595.0  0.0867       1.835   0.0001777
 2.7801  3597.0  0.0867       1.835   0.0001773
 2.7785  3599.0  0.0867       1.835   0.0001770
 2.7770  3601.0  0.0867       1.835   0.0001767
 2.7755  3603.0  0.0867       1.835   0.0001764
 2.7739  3605.0  0.0867       1.835   0.0001761
 2.7724  3607.0  0.0867       1.835   0.0001758
 2.7709  3609.0  0.0867       1.835   0.0001755
 2.7693  3611.0  0.0868       1.835   0.0001752
 2.7678  3613.0  0.0868       1.835   0.0001748
 2.7663  3615.0  0.0868       1.835   0.0001745
 2.7647  3617.0  0.0868       1.835   0.0001742
 2.7632  3619.0  0.0868       1.835   0.0001739
 2.7617  3621.0  0.0868       1.835   0.0001736
 2.7601  3623.0  0.0868       1.835   0.0001733
 2.7586  3625.0  0.0868       1.835   0.0001730
 2.7571  3627.0  0.0868       1.835   0.0001727
 2.7556  3629.0  0.0868       1.835   0.0001724
 2.7541  3631.0  0.0868       1.835   0.0001721
 2.7525  3633.0  0.0868       1.835   0.0001718
 2.7510  3635.0  0.0868       1.835   0.0001715
 2.7495  3637.0  0.0868       1.835   0.0001712
 2.7480  3639.0  0.0868       1.836   0.0001709
 2.7465  3641.0  0.0868       1.836   0.0001706
 2.7450  3643.0  0.0868       1.836   0.0001703
 2.7435  3645.0  0.0868       1.836   0.0001700
 2.7420  3647.0  0.0868       1.836   0.0001697
 2.7405  3649.0  0.0869       1.836   0.0001694
 2.7390  3651.0  0.0869       1.836   0.0001691
 2.7375  3653.0  0.0869       1.836   0.0001688
 2.7360  3655.0  0.0869       1.836   0.0001685
 2.7345  3657.0  0.0869       1.836   0.0001682
 2.7330  3659.0  0.0869       1.836   0.0001679
 2.7315  3661.0  0.0869       1.836   0.0001676
 2.7300  3663.0  0.0869       1.836   0.0001673
 2.7285  3665.0  0.0869       1.836   0.0001671
 2.7270  3667.0  0.0869       1.836   0.0001668
 2.7255  3669.0  0.0869       1.836   0.0001665
 2.7241  3671.0  0.0869       1.836   0.0001662
 2.7226  3673.0  0.0869       1.836   0.0001659
 2.7211  3675.0  0.0869       1.836   0.0001656
 2.7196  3677.0  0.0869       1.836   0.0001653
 2.7181  3679.0  0.0869       1.836   0.0001650
 2.7167  3681.0  0.0869       1.836   0.0001648
 2.7152  3683.0  0.0869       1.836   0.0001645
 2.7137  3685.0  0.0869       1.836   0.0001642
 2.7122  3687.0  0.0869       1.836   0.0001639
 2.7108  3689.0  0.0870       1.836   0.0001636
 2.7093  3691.0  0.0870       1.836   0.0001633
 2.7078  3693.0  0.0870       1.836   0.0001631
 2.7064  3695.0  0.0870       1.836   0.0001628
 2.7049  3697.0  0.0870       1.837   0.0001625
 2.7034  3699.0  0.0870       1.837   0.0001622
 2.7020  3701.0  0.0870       1.837   0.0001619
 2.7005  3703.0  0.0870       1.837   0.0001617
 2.6991  3705.0  0.0870       1.837   0.0001614
 2.6976  3707.0  0.0870       1.837   0.0001611
 2.6961  3709.0  0.0870       1.837   0.0001608
 2.6947  3711.0  0.0870       1.837   0.0001606
 2.6932  3713.0  0.0870       1.837   0.0001603
 2.6918  3715.0  0.0870       1.837   0.0001600
 2.6903  3717.0  0.0870       1.837   0.0001597
 2.6889  3719.0  0.0870       1.837   0.0001595
 2.6874  3721.0  0.0870       1.837   0.0001592
 2.6860  3723.0  0.0870       1.837   0.0001589
 2.6846  3725.0  0.0870       1.837   0.0001586
 2.6831  3727.0  0.0870       1.837   0.0001584
 2.6817  3729.0  0.0871       1.837   0.0001581
 2.6802  3731.0  0.0871       1.837   0.0001578
 2.6788  3733.0  0.0871       1.837   0.0001576
 2.6774  3735.0  0.0871       1.837   0.0001573
 2.6759  3737.0  0.0871       1.837   0.0001570
 2.6745  3739.0  0.0871       1.837   0.0001568
 2.6731  3741.0  0.0871       1.837   0.0001565
 2.6717  3743.0  0.0871       1.837   0.0001562
 2.6702  3745.0  0.0871       1.837   0.0001560
 2.6688  3747.0  0.0871       1.837   0.0001557
 2.6674  3749.0  0.0871       1.837   0.0001554
 2.6660  3751.0  0.0871       1.837   0.0001552
 2.6645  3753.0  0.0871       1.837   0.0001549
 2.6631  3755.0  0.0871       1.837   0.0001547
 2.6617  3757.0  0.0871       1.838   0.0001544
 2.6603  3759.0  0.0871       1.838   0.0001541
 2.6589  3761.0  0.0871       1.838   0.0001539
 2.6575  3763.0  0.0871       1.838   0.0001536
 2.6560  3765.0  0.0871       1.838   0.0001534
 2.6546  3767.0  0.0871       1.838   0.0001531
 2.6532  3769.0  0.0871       1.838   0.0001528
 2.6518  3771.0  0.0872       1.838   0.0001526
 2.6504  3773.0  0.0872       1.838   0.0001523
 2.6490  3775.0  0.0872       1.838   0.0001521
 2.6476  3777.0  0.0872       1.838   0.0001518
 2.6462  3779.0  0.0872       1.838   0.0001516
 2.6448  3781.0  0.0872       1.838   0.0001513
 2.6434  3783.0  0.0872       1.838   0.0001511
 2.6420  3785.0  0.0872       1.838   0.0001508
 2.6406  3787.0  0.0872       1.838   0.0001505
 2.6392  3789.0  0.0872       1.838   0.0001503
 2.6378  3791.0  0.0872       1.838   0.0001500
 2.6364  3793.0  0.0872       1.838   0.0001498
 2.6350  3795.0  0.0872       1.838   0.0001495
 2.6337  3797.0  0.0872       1.838   0.0001493
 2.6323  3799.0  0.0872       1.838   0.0001490
 2.6309  3801.0  0.0872       1.838   0.0001488
 2.6295  3803.0  0.0872       1.838   0.0001485
 2.6281  3805.0  0.0872       1.838   0.0001483
 2.6267  3807.0  0.0872       1.838   0.0001481
 2.6254  3809.0  0.0872       1.838   0.0001478
 2.6240  3811.0  0.0872       1.838   0.0001476
 2.6226  3813.0  0.0872       1.838   0.0001473
 2.6212  3815.0  0.0873       1.838   0.0001471
 2.6199  3817.0  0.0873       1.838   0.0001468
 2.6185  3819.0  0.0873       1.838   0.0001466
 2.6171  3821.0  0.0873       1.839   0.0001463
 2.6157  3823.0  0.0873       1.839   0.0001461
 2.6144  3825.0  0.0873       1.839   0.0001459
 2.6130  3827.0  0.0873       1.839   0.0001456
 2.6116  3829.0  0.0873       1.839   0.0001454
 2.6103  3831.0  0.0873       1.839   0.0001451
 2.6089  3833.0  0.0873       1.839   0.0001449
 2.6076  3835.0  0.0873       1.839   0.0001447
 2.6062  3837.0  0.0873       1.839   0.0001444
 2.6048  3839.0  0.0873       1.839   0.0001442
 2.6035  3841.0  0.0873       1.839   0.0001439
 2.6021  3843.0  0.0873       1.839   0.0001437
 2.6008  3845.0  0.0873       1.839   0.0001435
 2.5994  3847.0  0.0873       1.839   0.0001432
 2.5981  3849.0  0.0873       1.839   0.0001430
 2.5967  3851.0  0.0873       1.839   0.0001428
 2.5954  3853.0  0.0873       1.839   0.0001425
 2.5940  3855.0  0.0873       1.839   0.0001423
 2.5927  3857.0  0.0873       1.839   0.0001421
 2.5913  3859.0  0.0873       1.839   0.0001418
 2.5900  3861.0  0.0874       1.839   0.0001416
 2.5887  3863.0  0.0874       1.839   0.0001414
 2.5873  3865.0  0.0874       1.839   0.0001411
 2.5860  3867.0  0.0874       1.839   0.0001409
 2.5846  3869.0  0.0874       1.839   0.0001407
 2.5833  3871.0  0.0874       1.839   0.0001404
 2.5820  3873.0  0.0874       1.839   0.0001402
 2.5806  3875.0  0.0874       1.839   0.0001400
 2.5793  3877.0  0.0874       1.839   0.0001398
 2.5780  3879.0  0.0874       1.839   0.0001395
 2.5767  3881.0  0.0874       1.839   0.0001393
 2.5753  3883.0  0.0874       1.839   0.0001391
 2.5740  3885.0  0.0874       1.839   0.0001388
 2.5727  3887.0  0.0874       1.839   0.0001386
 2.5714  3889.0  0.0874       1.840   0.0001384
 2.5700  3891.0  0.0874       1.840   0.0001382
 2.5687  3893.0  0.0874       1.840   0.0001379
 2.5674  3895.0  0.0874       1.840   0.0001377
 2.5661  3897.0  0.0874       1.840   0.0001375
 2.5648  3899.0  0.0874       1.840   0.0001373
 2.5634  3901.0  0.0874       1.840   0.0001371
 2.5621  3903.0  0.0874       1.840   0.0001368
 2.5608  3905.0  0.0874       1.840   0.0001366
 2.5595  3907.0  0.0874       1.840   0.0001364
 2.5582  3909.0  0.0875       1.840   0.0001362
 2.5569  3911.0  0.0875       1.840   0.0001359
 2.5556  3913.0  0.0875       1.840   0.0001357
 2.5543  3915.0  0.0875       1.840   0.0001355
 2.5530  3917.0  0.0875       1.840   0.0001353
 2.5517  3919.0  0.0875       1.840   0.0001351
 2.5504  3921.0  0.0875       1.840   0.0001349
 2.5491  3923.0  0.0875       1.840   0.0001346
 2.5478  3925.0  0.0875       1.840   0.0001344
 2.5465  3927.0  0.0875       1.840   0.0001342
 2.5452  3929.0  0.0875       1.840   0.0001340
 2.5439  3931.0  0.0875       1.840   0.0001338
 2.5426  3933.0  0.0875       1.840   0.0001336
 2.5413  3935.0  0.0875       1.840   0.0001333
 2.5400  3937.0  0.0875       1.840   0.0001331
 2.5387  3939.0  0.0875       1.840   0.0001329
 2.5374  3941.0  0.0875       1.840   0.0001327
 2.5361  3943.0  0.0875       1.840   0.0001325
 2.5349  3945.0  0.0875       1.840   0.0001323
 2.5336  3947.0  0.0875       1.840   0.0001321
 2.5323  3949.0  0.0875       1.840   0.0001319
 2.5310  3951.0  0.0875       1.840   0.0001316
 2.5297  3953.0  0.0875       1.840   0.0001314
 2.5284  3955.0  0.0875       1.840   0.0001312
 2.5272  3957.0  0.0875       1.840   0.0001310
 2.5259  3959.0  0.0876       1.840   0.0001308
 2.5246  3961.0  0.0876       1.841   0.0001306
 2.5233  3963.0  0.0876       1.841   0.0001304
 2.5221  3965.0  0.0876       1.841   0.0001302
 2.5208  3967.0  0.0876       1.841   0.0001300
 2.5195  3969.0  0.0876       1.841   0.0001298
 2.5183  3971.0  0.0876       1.841   0.0001296
 2.5170  3973.0  0.0876       1.841   0.0001294
 2.5157  3975.0  0.0876       1.841   0.0001292
 2.5145  3977.0  0.0876       1.841   0.0001290
 2.5132  3979.0  0.0876       1.841   0.0001287
 2.5119  3981.0  0.0876       1.841   0.0001285
 2.5107  3983.0  0.0876       1.841   0.0001283
 2.5094  3985.0  0.0876       1.841   0.0001281
 2.5082  3987.0  0.0876       1.841   0.0001279
 2.5069  3989.0  0.0876       1.841   0.0001277
 2.5056  3991.0  0.0876       1.841   0.0001275
 2.5044  3993.0  0.0876       1.841   0.0001273
 2.5031  3995.0  0.0876       1.841   0.0001271
 2.5019  3997.0  0.0876       1.841   0.0001269
 2.5006  3999.0  0.0876       1.841   0.0001267
