Darapskite optical constants from Roush, J. Geophys.
Res., 101, 2215-2224, 1996.  Range of validity is given
as 5-17 micrometers
  wavelength  calc. ref.  real index  imag. index
 4.1684E+00  2.3850E-02  1.3635E+00   4.4006E-04
 4.1717E+00  2.3842E-02  1.3634E+00   4.4176E-04
 4.1751E+00  2.3834E-02  1.3633E+00   4.4347E-04
 4.1785E+00  2.3825E-02  1.3632E+00   4.4519E-04
 4.1818E+00  2.3817E-02  1.3632E+00   4.4692E-04
 4.1852E+00  2.3808E-02  1.3631E+00   4.4865E-04
 4.1886E+00  2.3800E-02  1.3630E+00   4.5040E-04
 4.1920E+00  2.3791E-02  1.3629E+00   4.5216E-04
 4.1954E+00  2.3783E-02  1.3629E+00   4.5393E-04
 4.1988E+00  2.3774E-02  1.3628E+00   4.5571E-04
 4.2022E+00  2.3766E-02  1.3627E+00   4.5750E-04
 4.2056E+00  2.3757E-02  1.3626E+00   4.5930E-04
 4.2090E+00  2.3748E-02  1.3625E+00   4.6110E-04
 4.2124E+00  2.3740E-02  1.3625E+00   4.6293E-04
 4.2158E+00  2.3731E-02  1.3624E+00   4.6476E-04
 4.2193E+00  2.3722E-02  1.3623E+00   4.6660E-04
 4.2227E+00  2.3713E-02  1.3622E+00   4.6846E-04
 4.2261E+00  2.3704E-02  1.3621E+00   4.7032E-04
 4.2296E+00  2.3696E-02  1.3621E+00   4.7218E-04
 4.2330E+00  2.3687E-02  1.3620E+00   4.7407E-04
 4.2365E+00  2.3678E-02  1.3619E+00   4.7597E-04
 4.2400E+00  2.3669E-02  1.3618E+00   4.7787E-04
 4.2434E+00  2.3660E-02  1.3617E+00   4.7980E-04
 4.2469E+00  2.3651E-02  1.3617E+00   4.8173E-04
 4.2504E+00  2.3642E-02  1.3616E+00   4.8367E-04
 4.2539E+00  2.3633E-02  1.3615E+00   4.8561E-04
 4.2574E+00  2.3624E-02  1.3614E+00   4.8758E-04
 4.2609E+00  2.3614E-02  1.3613E+00   4.8956E-04
 4.2644E+00  2.3605E-02  1.3613E+00   4.9154E-04
 4.2679E+00  2.3596E-02  1.3612E+00   4.9355E-04
 4.2714E+00  2.3587E-02  1.3611E+00   4.9556E-04
 4.2749E+00  2.3577E-02  1.3610E+00   4.9758E-04
 4.2784E+00  2.3568E-02  1.3609E+00   4.9961E-04
 4.2820E+00  2.3559E-02  1.3608E+00   5.0167E-04
 4.2855E+00  2.3549E-02  1.3607E+00   5.0373E-04
 4.2891E+00  2.3540E-02  1.3607E+00   5.0580E-04
 4.2926E+00  2.3530E-02  1.3606E+00   5.0789E-04
 4.2962E+00  2.3521E-02  1.3605E+00   5.0999E-04
 4.2997E+00  2.3511E-02  1.3604E+00   5.1209E-04
 4.3033E+00  2.3502E-02  1.3603E+00   5.1422E-04
 4.3069E+00  2.3492E-02  1.3602E+00   5.1635E-04
 4.3105E+00  2.3482E-02  1.3601E+00   5.1851E-04
 4.3140E+00  2.3473E-02  1.3600E+00   5.2068E-04
 4.3176E+00  2.3463E-02  1.3600E+00   5.2285E-04
 4.3212E+00  2.3453E-02  1.3599E+00   5.2503E-04
 4.3248E+00  2.3443E-02  1.3598E+00   5.2724E-04
 4.3284E+00  2.3434E-02  1.3597E+00   5.2946E-04
 4.3321E+00  2.3424E-02  1.3596E+00   5.3169E-04
 4.3357E+00  2.3414E-02  1.3595E+00   5.3394E-04
 4.3393E+00  2.3404E-02  1.3594E+00   5.3620E-04
 4.3430E+00  2.3394E-02  1.3593E+00   5.3848E-04
 4.3466E+00  2.3384E-02  1.3592E+00   5.4076E-04
 4.3502E+00  2.3374E-02  1.3591E+00   5.4306E-04
 4.3539E+00  2.3364E-02  1.3591E+00   5.4538E-04
 4.3575E+00  2.3353E-02  1.3590E+00   5.4771E-04
 4.3612E+00  2.3343E-02  1.3589E+00   5.5006E-04
 4.3649E+00  2.3333E-02  1.3588E+00   5.5243E-04
 4.3685E+00  2.3323E-02  1.3587E+00   5.5479E-04
 4.3722E+00  2.3312E-02  1.3586E+00   5.5718E-04
 4.3759E+00  2.3302E-02  1.3585E+00   5.5960E-04
 4.3796E+00  2.3292E-02  1.3584E+00   5.6202E-04
 4.3833E+00  2.3281E-02  1.3583E+00   5.6446E-04
 4.3870E+00  2.3271E-02  1.3582E+00   5.6692E-04
 4.3908E+00  2.3260E-02  1.3581E+00   5.6939E-04
 4.3945E+00  2.3250E-02  1.3580E+00   5.7186E-04
 4.3982E+00  2.3239E-02  1.3579E+00   5.7437E-04
 4.4019E+00  2.3228E-02  1.3578E+00   5.7689E-04
 4.4057E+00  2.3218E-02  1.3577E+00   5.7942E-04
 4.4094E+00  2.3207E-02  1.3576E+00   5.8198E-04
 4.4132E+00  2.3196E-02  1.3575E+00   5.8455E-04
 4.4169E+00  2.3185E-02  1.3574E+00   5.8712E-04
 4.4207E+00  2.3174E-02  1.3573E+00   5.8973E-04
 4.4245E+00  2.3163E-02  1.3572E+00   5.9235E-04
 4.4283E+00  2.3152E-02  1.3571E+00   5.9499E-04
 4.4320E+00  2.3142E-02  1.3570E+00   5.9764E-04
 4.4358E+00  2.3130E-02  1.3569E+00   6.0032E-04
 4.4396E+00  2.3119E-02  1.3568E+00   6.0301E-04
 4.4434E+00  2.3108E-02  1.3567E+00   6.0571E-04
 4.4472E+00  2.3097E-02  1.3566E+00   6.0844E-04
 4.4511E+00  2.3086E-02  1.3565E+00   6.1118E-04
 4.4549E+00  2.3075E-02  1.3564E+00   6.1395E-04
 4.4587E+00  2.3063E-02  1.3563E+00   6.1673E-04
 4.4626E+00  2.3052E-02  1.3562E+00   6.1954E-04
 4.4664E+00  2.3040E-02  1.3561E+00   6.2235E-04
 4.4702E+00  2.3029E-02  1.3560E+00   6.2518E-04
 4.4741E+00  2.3018E-02  1.3559E+00   6.2805E-04
 4.4780E+00  2.3006E-02  1.3558E+00   6.3093E-04
 4.4818E+00  2.2994E-02  1.3557E+00   6.3383E-04
 4.4857E+00  2.2983E-02  1.3556E+00   6.3675E-04
 4.4896E+00  2.2971E-02  1.3555E+00   6.3969E-04
 4.4935E+00  2.2959E-02  1.3554E+00   6.4263E-04
 4.4974E+00  2.2947E-02  1.3553E+00   6.4561E-04
 4.5013E+00  2.2936E-02  1.3552E+00   6.4862E-04
 4.5052E+00  2.2924E-02  1.3550E+00   6.5164E-04
 4.5091E+00  2.2912E-02  1.3549E+00   6.5469E-04
 4.5130E+00  2.2900E-02  1.3548E+00   6.5775E-04
 4.5170E+00  2.2888E-02  1.3547E+00   6.6082E-04
 4.5209E+00  2.2876E-02  1.3546E+00   6.6393E-04
 4.5248E+00  2.2863E-02  1.3545E+00   6.6706E-04
 4.5288E+00  2.2851E-02  1.3544E+00   6.7021E-04
 4.5328E+00  2.2839E-02  1.3543E+00   6.7339E-04
 4.5367E+00  2.2827E-02  1.3542E+00   6.7659E-04
 4.5407E+00  2.2814E-02  1.3540E+00   6.7981E-04
 4.5447E+00  2.2802E-02  1.3539E+00   6.8304E-04
 4.5487E+00  2.2789E-02  1.3538E+00   6.8630E-04
 4.5527E+00  2.2777E-02  1.3537E+00   6.8960E-04
 4.5567E+00  2.2764E-02  1.3536E+00   6.9291E-04
 4.5607E+00  2.2752E-02  1.3535E+00   6.9625E-04
 4.5647E+00  2.2739E-02  1.3534E+00   6.9961E-04
 4.5687E+00  2.2726E-02  1.3532E+00   7.0298E-04
 4.5727E+00  2.2713E-02  1.3531E+00   7.0639E-04
 4.5768E+00  2.2701E-02  1.3530E+00   7.0983E-04
 4.5808E+00  2.2688E-02  1.3529E+00   7.1329E-04
 4.5849E+00  2.2675E-02  1.3528E+00   7.1678E-04
 4.5889E+00  2.2662E-02  1.3526E+00   7.2029E-04
 4.5930E+00  2.2649E-02  1.3525E+00   7.2383E-04
 4.5971E+00  2.2635E-02  1.3524E+00   7.2739E-04
 4.6011E+00  2.2622E-02  1.3523E+00   7.3098E-04
 4.6052E+00  2.2609E-02  1.3522E+00   7.3460E-04
 4.6093E+00  2.2596E-02  1.3520E+00   7.3824E-04
 4.6134E+00  2.2582E-02  1.3519E+00   7.4192E-04
 4.6175E+00  2.2569E-02  1.3518E+00   7.4562E-04
 4.6216E+00  2.2555E-02  1.3517E+00   7.4935E-04
 4.6258E+00  2.2542E-02  1.3515E+00   7.5309E-04
 4.6299E+00  2.2528E-02  1.3514E+00   7.5688E-04
 4.6340E+00  2.2514E-02  1.3513E+00   7.6070E-04
 4.6382E+00  2.2501E-02  1.3512E+00   7.6455E-04
 4.6423E+00  2.2487E-02  1.3510E+00   7.6842E-04
 4.6465E+00  2.2473E-02  1.3509E+00   7.7232E-04
 4.6506E+00  2.2459E-02  1.3508E+00   7.7624E-04
 4.6548E+00  2.2445E-02  1.3507E+00   7.8020E-04
 4.6590E+00  2.2431E-02  1.3505E+00   7.8420E-04
 4.6632E+00  2.2417E-02  1.3504E+00   7.8823E-04
 4.6674E+00  2.2403E-02  1.3503E+00   7.9229E-04
 4.6716E+00  2.2388E-02  1.3501E+00   7.9638E-04
 4.6758E+00  2.2374E-02  1.3500E+00   8.0051E-04
 4.6800E+00  2.2360E-02  1.3499E+00   8.0464E-04
 4.6843E+00  2.2345E-02  1.3497E+00   8.0883E-04
 4.6885E+00  2.2331E-02  1.3496E+00   8.1306E-04
 4.6927E+00  2.2316E-02  1.3495E+00   8.1731E-04
 4.6970E+00  2.2302E-02  1.3493E+00   8.2160E-04
 4.7013E+00  2.2287E-02  1.3492E+00   8.2593E-04
 4.7055E+00  2.2272E-02  1.3491E+00   8.3027E-04
 4.7098E+00  2.2257E-02  1.3489E+00   8.3466E-04
 4.7141E+00  2.2242E-02  1.3488E+00   8.3909E-04
 4.7184E+00  2.2227E-02  1.3486E+00   8.4356E-04
 4.7227E+00  2.2212E-02  1.3485E+00   8.4806E-04
 4.7270E+00  2.2197E-02  1.3484E+00   8.5260E-04
 4.7313E+00  2.2182E-02  1.3482E+00   8.5718E-04
 4.7356E+00  2.2166E-02  1.3481E+00   8.6177E-04
 4.7399E+00  2.2151E-02  1.3479E+00   8.6643E-04
 4.7443E+00  2.2136E-02  1.3478E+00   8.7112E-04
 4.7486E+00  2.2120E-02  1.3477E+00   8.7585E-04
 4.7530E+00  2.2105E-02  1.3475E+00   8.8062E-04
 4.7573E+00  2.2089E-02  1.3474E+00   8.8544E-04
 4.7617E+00  2.2073E-02  1.3472E+00   8.9026E-04
 4.7661E+00  2.2057E-02  1.3471E+00   8.9516E-04
 4.7705E+00  2.2041E-02  1.3469E+00   9.0009E-04
 4.7748E+00  2.2025E-02  1.3468E+00   9.0506E-04
 4.7793E+00  2.2009E-02  1.3466E+00   9.1009E-04
 4.7837E+00  2.1993E-02  1.3465E+00   9.1515E-04
 4.7881E+00  2.1977E-02  1.3463E+00   9.2026E-04
 4.7925E+00  2.1961E-02  1.3462E+00   9.2538E-04
 4.7969E+00  2.1944E-02  1.3460E+00   9.3057E-04
 4.8014E+00  2.1928E-02  1.3459E+00   9.3582E-04
 4.8058E+00  2.1911E-02  1.3457E+00   9.4110E-04
 4.8103E+00  2.1895E-02  1.3456E+00   9.4643E-04
 4.8148E+00  2.1878E-02  1.3454E+00   9.5181E-04
 4.8192E+00  2.1861E-02  1.3453E+00   9.5722E-04
 4.8237E+00  2.1844E-02  1.3451E+00   9.6268E-04
 4.8282E+00  2.1827E-02  1.3449E+00   9.6821E-04
 4.8327E+00  2.1810E-02  1.3448E+00   9.7378E-04
 4.8372E+00  2.1793E-02  1.3446E+00   9.7940E-04
 4.8417E+00  2.1776E-02  1.3445E+00   9.8508E-04
 4.8463E+00  2.1759E-02  1.3443E+00   9.9080E-04
 4.8508E+00  2.1741E-02  1.3441E+00   9.9656E-04
 4.8553E+00  2.1724E-02  1.3440E+00   1.0024E-03
 4.8599E+00  2.1706E-02  1.3438E+00   1.0083E-03
 4.8644E+00  2.1688E-02  1.3436E+00   1.0142E-03
 4.8690E+00  2.1671E-02  1.3435E+00   1.0202E-03
 4.8736E+00  2.1653E-02  1.3433E+00   1.0262E-03
 4.8781E+00  2.1635E-02  1.3431E+00   1.0323E-03
 4.8827E+00  2.1617E-02  1.3430E+00   1.0385E-03
 4.8873E+00  2.1599E-02  1.3428E+00   1.0447E-03
 4.8920E+00  2.1580E-02  1.3426E+00   1.0510E-03
 4.8966E+00  2.1562E-02  1.3425E+00   1.0573E-03
 4.9012E+00  2.1544E-02  1.3423E+00   1.0637E-03
 4.9059E+00  2.1525E-02  1.3421E+00   1.0702E-03
 4.9105E+00  2.1507E-02  1.3419E+00   1.0767E-03
 4.9151E+00  2.1488E-02  1.3418E+00   1.0832E-03
 4.9198E+00  2.1469E-02  1.3416E+00   1.0899E-03
 4.9245E+00  2.1450E-02  1.3414E+00   1.0966E-03
 4.9292E+00  2.1431E-02  1.3412E+00   1.1034E-03
 4.9339E+00  2.1412E-02  1.3411E+00   1.1102E-03
 4.9385E+00  2.1393E-02  1.3409E+00   1.1171E-03
 4.9432E+00  2.1373E-02  1.3407E+00   1.1241E-03
 4.9480E+00  2.1354E-02  1.3405E+00   1.1311E-03
 4.9527E+00  2.1334E-02  1.3403E+00   1.1382E-03
 4.9574E+00  2.1315E-02  1.3402E+00   1.1454E-03
 4.9622E+00  2.1295E-02  1.3400E+00   1.1527E-03
 4.9669E+00  2.1275E-02  1.3398E+00   1.1600E-03
 4.9717E+00  2.1255E-02  1.3396E+00   1.1674E-03
 4.9765E+00  2.1235E-02  1.3394E+00   1.1749E-03
 4.9813E+00  2.1215E-02  1.3392E+00   1.1825E-03
 4.9860E+00  2.1194E-02  1.3390E+00   1.1901E-03
 4.9908E+00  2.1174E-02  1.3388E+00   1.1978E-03
 4.9957E+00  2.1153E-02  1.3386E+00   1.2056E-03
 5.0004E+00  2.1133E-02  1.3384E+00   1.2135E-03
 5.0053E+00  2.1112E-02  1.3382E+00   1.2214E-03
 5.0101E+00  2.1091E-02  1.3381E+00   1.2295E-03
 5.0150E+00  2.1070E-02  1.3379E+00   1.2376E-03
 5.0198E+00  2.1049E-02  1.3377E+00   1.2458E-03
 5.0247E+00  2.1027E-02  1.3375E+00   1.2541E-03
 5.0296E+00  2.1006E-02  1.3373E+00   1.2625E-03
 5.0344E+00  2.0985E-02  1.3371E+00   1.2710E-03
 5.0393E+00  2.0963E-02  1.3368E+00   1.2796E-03
 5.0442E+00  2.0941E-02  1.3366E+00   1.2882E-03
 5.0492E+00  2.0919E-02  1.3364E+00   1.2970E-03
 5.0541E+00  2.0897E-02  1.3362E+00   1.3059E-03
 5.0590E+00  2.0875E-02  1.3360E+00   1.3148E-03
 5.0639E+00  2.0853E-02  1.3358E+00   1.3239E-03
 5.0689E+00  2.0830E-02  1.3356E+00   1.3331E-03
 5.0739E+00  2.0808E-02  1.3354E+00   1.3423E-03
 5.0788E+00  2.0785E-02  1.3352E+00   1.3517E-03
 5.0838E+00  2.0762E-02  1.3350E+00   1.3612E-03
 5.0888E+00  2.0739E-02  1.3347E+00   1.3708E-03
 5.0938E+00  2.0716E-02  1.3345E+00   1.3805E-03
 5.0988E+00  2.0693E-02  1.3343E+00   1.3903E-03
 5.1038E+00  2.0669E-02  1.3341E+00   1.4002E-03
 5.1088E+00  2.0646E-02  1.3339E+00   1.4102E-03
 5.1139E+00  2.0622E-02  1.3336E+00   1.4204E-03
 5.1189E+00  2.0598E-02  1.3334E+00   1.4307E-03
 5.1240E+00  2.0574E-02  1.3332E+00   1.4411E-03
 5.1291E+00  2.0550E-02  1.3329E+00   1.4516E-03
 5.1341E+00  2.0526E-02  1.3327E+00   1.4623E-03
 5.1392E+00  2.0501E-02  1.3325E+00   1.4731E-03
 5.1443E+00  2.0477E-02  1.3323E+00   1.4840E-03
 5.1494E+00  2.0452E-02  1.3320E+00   1.4951E-03
 5.1546E+00  2.0427E-02  1.3318E+00   1.5063E-03
 5.1597E+00  2.0402E-02  1.3315E+00   1.5177E-03
 5.1648E+00  2.0377E-02  1.3313E+00   1.5291E-03
 5.1700E+00  2.0351E-02  1.3311E+00   1.5407E-03
 5.1751E+00  2.0326E-02  1.3308E+00   1.5525E-03
 5.1803E+00  2.0300E-02  1.3306E+00   1.5645E-03
 5.1855E+00  2.0274E-02  1.3303E+00   1.5766E-03
 5.1907E+00  2.0248E-02  1.3301E+00   1.5888E-03
 5.1959E+00  2.0222E-02  1.3298E+00   1.6012E-03
 5.2011E+00  2.0195E-02  1.3296E+00   1.6138E-03
 5.2063E+00  2.0169E-02  1.3293E+00   1.6265E-03
 5.2115E+00  2.0142E-02  1.3291E+00   1.6394E-03
 5.2168E+00  2.0115E-02  1.3288E+00   1.6525E-03
 5.2220E+00  2.0088E-02  1.3285E+00   1.6658E-03
 5.2273E+00  2.0060E-02  1.3283E+00   1.6793E-03
 5.2326E+00  2.0033E-02  1.3280E+00   1.6928E-03
 5.2378E+00  2.0005E-02  1.3278E+00   1.7067E-03
 5.2431E+00  1.9977E-02  1.3275E+00   1.7207E-03
 5.2485E+00  1.9949E-02  1.3272E+00   1.7349E-03
 5.2538E+00  1.9921E-02  1.3269E+00   1.7493E-03
 5.2591E+00  1.9892E-02  1.3267E+00   1.7640E-03
 5.2645E+00  1.9864E-02  1.3264E+00   1.7789E-03
 5.2698E+00  1.9835E-02  1.3261E+00   1.7939E-03
 5.2752E+00  1.9806E-02  1.3258E+00   1.8091E-03
 5.2805E+00  1.9776E-02  1.3256E+00   1.8247E-03
 5.2859E+00  1.9747E-02  1.3253E+00   1.8404E-03
 5.2913E+00  1.9717E-02  1.3250E+00   1.8564E-03
 5.2967E+00  1.9687E-02  1.3247E+00   1.8727E-03
 5.3021E+00  1.9657E-02  1.3244E+00   1.8890E-03
 5.3075E+00  1.9627E-02  1.3241E+00   1.9058E-03
 5.3130E+00  1.9596E-02  1.3238E+00   1.9228E-03
 5.3184E+00  1.9565E-02  1.3235E+00   1.9401E-03
 5.3239E+00  1.9534E-02  1.3232E+00   1.9577E-03
 5.3294E+00  1.9503E-02  1.3229E+00   1.9755E-03
 5.3349E+00  1.9471E-02  1.3226E+00   1.9936E-03
 5.3403E+00  1.9439E-02  1.3223E+00   2.0120E-03
 5.3459E+00  1.9407E-02  1.3220E+00   2.0307E-03
 5.3514E+00  1.9375E-02  1.3217E+00   2.0498E-03
 5.3569E+00  1.9342E-02  1.3214E+00   2.0691E-03
 5.3624E+00  1.9309E-02  1.3211E+00   2.0889E-03
 5.3680E+00  1.9276E-02  1.3207E+00   2.1089E-03
 5.3735E+00  1.9243E-02  1.3204E+00   2.1292E-03
 5.3791E+00  1.9209E-02  1.3201E+00   2.1500E-03
 5.3847E+00  1.9175E-02  1.3198E+00   2.1711E-03
 5.3903E+00  1.9141E-02  1.3194E+00   2.1926E-03
 5.3959E+00  1.9107E-02  1.3191E+00   2.2146E-03
 5.4016E+00  1.9072E-02  1.3188E+00   2.2369E-03
 5.4072E+00  1.9037E-02  1.3184E+00   2.2596E-03
 5.4128E+00  1.9002E-02  1.3181E+00   2.2827E-03
 5.4185E+00  1.8966E-02  1.3177E+00   2.3063E-03
 5.4241E+00  1.8930E-02  1.3174E+00   2.3304E-03
 5.4298E+00  1.8894E-02  1.3170E+00   2.3549E-03
 5.4355E+00  1.8857E-02  1.3167E+00   2.3799E-03
 5.4412E+00  1.8820E-02  1.3163E+00   2.4055E-03
 5.4469E+00  1.8783E-02  1.3159E+00   2.4314E-03
 5.4527E+00  1.8746E-02  1.3156E+00   2.4580E-03
 5.4584E+00  1.8708E-02  1.3152E+00   2.4852E-03
 5.4642E+00  1.8669E-02  1.3148E+00   2.5129E-03
 5.4699E+00  1.8631E-02  1.3144E+00   2.5412E-03
 5.4757E+00  1.8592E-02  1.3141E+00   2.5701E-03
 5.4815E+00  1.8553E-02  1.3137E+00   2.5997E-03
 5.4873E+00  1.8513E-02  1.3133E+00   2.6298E-03
 5.4931E+00  1.8473E-02  1.3129E+00   2.6607E-03
 5.4989E+00  1.8432E-02  1.3125E+00   2.6924E-03
 5.5048E+00  1.8392E-02  1.3121E+00   2.7247E-03
 5.5106E+00  1.8350E-02  1.3117E+00   2.7579E-03
 5.5165E+00  1.8309E-02  1.3113E+00   2.7918E-03
 5.5223E+00  1.8267E-02  1.3109E+00   2.8264E-03
 5.5282E+00  1.8224E-02  1.3104E+00   2.8620E-03
 5.5341E+00  1.8181E-02  1.3100E+00   2.8986E-03
 5.5400E+00  1.8138E-02  1.3096E+00   2.9360E-03
 5.5460E+00  1.8094E-02  1.3092E+00   2.9745E-03
 5.5519E+00  1.8050E-02  1.3087E+00   3.0140E-03
 5.5579E+00  1.8005E-02  1.3083E+00   3.0544E-03
 5.5638E+00  1.7960E-02  1.3078E+00   3.0959E-03
 5.5698E+00  1.7914E-02  1.3074E+00   3.1387E-03
 5.5758E+00  1.7868E-02  1.3069E+00   3.1826E-03
 5.5818E+00  1.7821E-02  1.3064E+00   3.2279E-03
 5.5878E+00  1.7774E-02  1.3060E+00   3.2745E-03
 5.5938E+00  1.7726E-02  1.3055E+00   3.3225E-03
 5.5999E+00  1.7677E-02  1.3050E+00   3.3717E-03
 5.6059E+00  1.7628E-02  1.3045E+00   3.4227E-03
 5.6120E+00  1.7579E-02  1.3040E+00   3.4753E-03
 5.6181E+00  1.7528E-02  1.3035E+00   3.5296E-03
 5.6242E+00  1.7478E-02  1.3030E+00   3.5856E-03
 5.6303E+00  1.7426E-02  1.3025E+00   3.6436E-03
 5.6364E+00  1.7374E-02  1.3020E+00   3.7036E-03
 5.6425E+00  1.7321E-02  1.3014E+00   3.7652E-03
 5.6487E+00  1.7268E-02  1.3009E+00   3.8295E-03
 5.6548E+00  1.7213E-02  1.3004E+00   3.8961E-03
 5.6610E+00  1.7158E-02  1.2998E+00   3.9652E-03
 5.6672E+00  1.7102E-02  1.2992E+00   4.0369E-03
 5.6734E+00  1.7046E-02  1.2987E+00   4.1113E-03
 5.6796E+00  1.6989E-02  1.2981E+00   4.1883E-03
 5.6858E+00  1.6930E-02  1.2975E+00   4.2689E-03
 5.6921E+00  1.6871E-02  1.2969E+00   4.3529E-03
 5.6983E+00  1.6811E-02  1.2963E+00   4.4404E-03
 5.7046E+00  1.6750E-02  1.2957E+00   4.5317E-03
 5.7109E+00  1.6688E-02  1.2950E+00   4.6271E-03
 5.7172E+00  1.6625E-02  1.2944E+00   4.7269E-03
 5.7235E+00  1.6561E-02  1.2937E+00   4.8310E-03
 5.7298E+00  1.6496E-02  1.2931E+00   4.9405E-03
 5.7362E+00  1.6429E-02  1.2924E+00   5.0554E-03
 5.7425E+00  1.6362E-02  1.2917E+00   5.1762E-03
 5.7489E+00  1.6293E-02  1.2910E+00   5.3032E-03
 5.7553E+00  1.6223E-02  1.2903E+00   5.4369E-03
 5.7616E+00  1.6152E-02  1.2895E+00   5.5774E-03
 5.7680E+00  1.6079E-02  1.2888E+00   5.7264E-03
 5.7745E+00  1.6005E-02  1.2880E+00   5.8842E-03
 5.7809E+00  1.5929E-02  1.2872E+00   6.0516E-03
 5.7874E+00  1.5852E-02  1.2864E+00   6.2289E-03
 5.7938E+00  1.5773E-02  1.2856E+00   6.4175E-03
 5.8003E+00  1.5692E-02  1.2847E+00   6.6186E-03
 5.8068E+00  1.5610E-02  1.2839E+00   6.8321E-03
 5.8133E+00  1.5525E-02  1.2830E+00   7.0611E-03
 5.8198E+00  1.5438E-02  1.2821E+00   7.3067E-03
 5.8264E+00  1.5349E-02  1.2811E+00   7.5706E-03
 5.8329E+00  1.5259E-02  1.2802E+00   7.8538E-03
 5.8395E+00  1.5165E-02  1.2792E+00   8.1600E-03
 5.8461E+00  1.5070E-02  1.2782E+00   8.4886E-03
 5.8527E+00  1.4971E-02  1.2771E+00   8.8471E-03
 5.8593E+00  1.4870E-02  1.2760E+00   9.2357E-03
 5.8659E+00  1.4766E-02  1.2749E+00   9.6599E-03
 5.8726E+00  1.4659E-02  1.2737E+00   1.0123E-02
 5.8792E+00  1.4549E-02  1.2725E+00   1.0630E-02
 5.8859E+00  1.4435E-02  1.2713E+00   1.1188E-02
 5.8926E+00  1.4319E-02  1.2700E+00   1.1799E-02
 5.8993E+00  1.4199E-02  1.2687E+00   1.2478E-02
 5.9060E+00  1.4075E-02  1.2673E+00   1.3232E-02
 5.9127E+00  1.3948E-02  1.2659E+00   1.4072E-02
 5.9195E+00  1.3818E-02  1.2644E+00   1.5011E-02
 5.9263E+00  1.3684E-02  1.2629E+00   1.6064E-02
 5.9330E+00  1.3549E-02  1.2613E+00   1.7243E-02
 5.9398E+00  1.3411E-02  1.2597E+00   1.8582E-02
 5.9466E+00  1.3272E-02  1.2580E+00   2.0102E-02
 5.9535E+00  1.3134E-02  1.2563E+00   2.1830E-02
 5.9603E+00  1.2999E-02  1.2546E+00   2.3804E-02
 5.9672E+00  1.2869E-02  1.2529E+00   2.6061E-02
 5.9741E+00  1.2750E-02  1.2513E+00   2.8650E-02
 5.9809E+00  1.2648E-02  1.2497E+00   3.1602E-02
 5.9878E+00  1.2571E-02  1.2483E+00   3.4998E-02
 5.9948E+00  1.2529E-02  1.2472E+00   3.8875E-02
 6.0017E+00  1.2538E-02  1.2465E+00   4.3264E-02
 6.0087E+00  1.2616E-02  1.2464E+00   4.8161E-02
 6.0156E+00  1.2783E-02  1.2471E+00   5.3513E-02
 6.0226E+00  1.3060E-02  1.2488E+00   5.9161E-02
 6.0296E+00  1.3464E-02  1.2518E+00   6.4896E-02
 6.0366E+00  1.4003E-02  1.2563E+00   7.0289E-02
 6.0437E+00  1.4663E-02  1.2622E+00   7.4834E-02
 6.0507E+00  1.5407E-02  1.2694E+00   7.7980E-02
 6.0578E+00  1.6178E-02  1.2773E+00   7.9281E-02
 6.0649E+00  1.6907E-02  1.2853E+00   7.8543E-02
 6.0720E+00  1.7532E-02  1.2926E+00   7.5914E-02
 6.0791E+00  1.8019E-02  1.2988E+00   7.1767E-02
 6.0862E+00  1.8354E-02  1.3035E+00   6.6646E-02
 6.0934E+00  1.8546E-02  1.3068E+00   6.1081E-02
 6.1006E+00  1.8615E-02  1.3087E+00   5.5506E-02
 6.1078E+00  1.8590E-02  1.3095E+00   5.0196E-02
 6.1150E+00  1.8495E-02  1.3094E+00   4.5335E-02
 6.1222E+00  1.8351E-02  1.3086E+00   4.0995E-02
 6.1294E+00  1.8175E-02  1.3074E+00   3.7146E-02
 6.1367E+00  1.7978E-02  1.3059E+00   3.3783E-02
 6.1439E+00  1.7771E-02  1.3042E+00   3.0860E-02
 6.1512E+00  1.7559E-02  1.3023E+00   2.8332E-02
 6.1585E+00  1.7345E-02  1.3004E+00   2.6141E-02
 6.1658E+00  1.7134E-02  1.2985E+00   2.4257E-02
 6.1732E+00  1.6926E-02  1.2965E+00   2.2618E-02
 6.1806E+00  1.6722E-02  1.2946E+00   2.1195E-02
 6.1879E+00  1.6523E-02  1.2926E+00   1.9960E-02
 6.1953E+00  1.6329E-02  1.2907E+00   1.8885E-02
 6.2027E+00  1.6141E-02  1.2888E+00   1.7951E-02
 6.2102E+00  1.5956E-02  1.2870E+00   1.7134E-02
 6.2176E+00  1.5778E-02  1.2852E+00   1.6426E-02
 6.2251E+00  1.5602E-02  1.2834E+00   1.5804E-02
 6.2325E+00  1.5431E-02  1.2816E+00   1.5262E-02
 6.2401E+00  1.5263E-02  1.2799E+00   1.4788E-02
 6.2476E+00  1.5098E-02  1.2782E+00   1.4376E-02
 6.2551E+00  1.4937E-02  1.2765E+00   1.4018E-02
 6.2626E+00  1.4779E-02  1.2748E+00   1.3710E-02
 6.2702E+00  1.4622E-02  1.2732E+00   1.3442E-02
 6.2778E+00  1.4468E-02  1.2716E+00   1.3214E-02
 6.2854E+00  1.4315E-02  1.2699E+00   1.3021E-02
 6.2931E+00  1.4164E-02  1.2683E+00   1.2859E-02
