From Roush 1995, Optical constants of amorphous carbon
in the mid-IR (2.5-25 mm, 4000-400 cm-1), Planet. Space
Sci., 43 (10/11), 1297-1301.

 wavelength  calculated     real      imaginary
  (microns) reflectance     index       index
 1.2465E+01  2.5864E-01  2.6902E+00   9.4708E-01
 1.2495E+01  2.5890E-01  2.6929E+00   9.4693E-01
 1.2525E+01  2.5915E-01  2.6956E+00   9.4672E-01
 1.2556E+01  2.5939E-01  2.6982E+00   9.4646E-01
 1.2586E+01  2.5962E-01  2.7008E+00   9.4616E-01
 1.2617E+01  2.5985E-01  2.7034E+00   9.4583E-01
 1.2648E+01  2.6007E-01  2.7059E+00   9.4546E-01
 1.2678E+01  2.6028E-01  2.7083E+00   9.4507E-01
 1.2710E+01  2.6048E-01  2.7107E+00   9.4465E-01
 1.2741E+01  2.6068E-01  2.7130E+00   9.4422E-01
 1.2772E+01  2.6087E-01  2.7153E+00   9.4377E-01
 1.2804E+01  2.6105E-01  2.7176E+00   9.4332E-01
 1.2835E+01  2.6123E-01  2.7198E+00   9.4287E-01
 1.2867E+01  2.6141E-01  2.7219E+00   9.4241E-01
 1.2899E+01  2.6158E-01  2.7240E+00   9.4196E-01
 1.2931E+01  2.6174E-01  2.7260E+00   9.4153E-01
 1.2964E+01  2.6191E-01  2.7280E+00   9.4110E-01
 1.2996E+01  2.6207E-01  2.7300E+00   9.4069E-01
 1.3029E+01  2.6223E-01  2.7319E+00   9.4030E-01
 1.3062E+01  2.6239E-01  2.7338E+00   9.3992E-01
 1.3095E+01  2.6254E-01  2.7357E+00   9.3957E-01
 1.3128E+01  2.6270E-01  2.7375E+00   9.3925E-01
 1.3161E+01  2.6286E-01  2.7394E+00   9.3895E-01
 1.3195E+01  2.6301E-01  2.7411E+00   9.3867E-01
 1.3228E+01  2.6317E-01  2.7429E+00   9.3843E-01
 1.3262E+01  2.6333E-01  2.7447E+00   9.3821E-01
 1.3296E+01  2.6349E-01  2.7464E+00   9.3802E-01
 1.3330E+01  2.6365E-01  2.7481E+00   9.3786E-01
 1.3365E+01  2.6381E-01  2.7498E+00   9.3773E-01
 1.3399E+01  2.6397E-01  2.7515E+00   9.3763E-01
 1.3434E+01  2.6414E-01  2.7532E+00   9.3756E-01
 1.3469E+01  2.6431E-01  2.7549E+00   9.3752E-01
 1.3504E+01  2.6448E-01  2.7566E+00   9.3750E-01
 1.3539E+01  2.6465E-01  2.7583E+00   9.3751E-01
 1.3575E+01  2.6483E-01  2.7600E+00   9.3755E-01
 1.3610E+01  2.6501E-01  2.7617E+00   9.3762E-01
 1.3646E+01  2.6519E-01  2.7634E+00   9.3771E-01
 1.3682E+01  2.6537E-01  2.7651E+00   9.3783E-01
 1.3718E+01  2.6556E-01  2.7668E+00   9.3797E-01
 1.3755E+01  2.6575E-01  2.7685E+00   9.3814E-01
 1.3791E+01  2.6594E-01  2.7703E+00   9.3833E-01
 1.3828E+01  2.6614E-01  2.7720E+00   9.3854E-01
 1.3865E+01  2.6634E-01  2.7738E+00   9.3877E-01
 1.3902E+01  2.6654E-01  2.7756E+00   9.3902E-01
 1.3939E+01  2.6675E-01  2.7773E+00   9.3929E-01
 1.3977E+01  2.6696E-01  2.7792E+00   9.3958E-01
 1.4015E+01  2.6717E-01  2.7810E+00   9.3988E-01
 1.4053E+01  2.6739E-01  2.7828E+00   9.4020E-01
 1.4091E+01  2.6761E-01  2.7847E+00   9.4054E-01
 1.4129E+01  2.6783E-01  2.7865E+00   9.4089E-01
 1.4168E+01  2.6805E-01  2.7884E+00   9.4126E-01
 1.4207E+01  2.6828E-01  2.7903E+00   9.4164E-01
 1.4246E+01  2.6851E-01  2.7922E+00   9.4203E-01
 1.4285E+01  2.6874E-01  2.7942E+00   9.4244E-01
 1.4325E+01  2.6898E-01  2.7961E+00   9.4285E-01
 1.4364E+01  2.6922E-01  2.7981E+00   9.4328E-01
 1.4404E+01  2.6946E-01  2.8001E+00   9.4371E-01
 1.4444E+01  2.6970E-01  2.8021E+00   9.4415E-01
 1.4485E+01  2.6995E-01  2.8042E+00   9.4460E-01
 1.4525E+01  2.7020E-01  2.8062E+00   9.4506E-01
 1.4566E+01  2.7045E-01  2.8083E+00   9.4553E-01
 1.4607E+01  2.7070E-01  2.8104E+00   9.4600E-01
 1.4648E+01  2.7096E-01  2.8125E+00   9.4647E-01
 1.4690E+01  2.7122E-01  2.8146E+00   9.4696E-01
 1.4731E+01  2.7148E-01  2.8168E+00   9.4744E-01
 1.4773E+01  2.7174E-01  2.8190E+00   9.4793E-01
 1.4816E+01  2.7201E-01  2.8212E+00   9.4842E-01
 1.4858E+01  2.7227E-01  2.8234E+00   9.4892E-01
 1.4901E+01  2.7254E-01  2.8256E+00   9.4942E-01
 1.4944E+01  2.7281E-01  2.8279E+00   9.4991E-01
 1.4987E+01  2.7309E-01  2.8301E+00   9.5042E-01
 1.5030E+01  2.7336E-01  2.8324E+00   9.5092E-01
 1.5074E+01  2.7364E-01  2.8347E+00   9.5142E-01
 1.5118E+01  2.7392E-01  2.8370E+00   9.5192E-01
 1.5162E+01  2.7420E-01  2.8394E+00   9.5242E-01
 1.5207E+01  2.7448E-01  2.8417E+00   9.5293E-01
 1.5251E+01  2.7476E-01  2.8441E+00   9.5343E-01
 1.5296E+01  2.7504E-01  2.8465E+00   9.5393E-01
 1.5342E+01  2.7533E-01  2.8489E+00   9.5442E-01
 1.5387E+01  2.7562E-01  2.8513E+00   9.5492E-01
 1.5433E+01  2.7591E-01  2.8538E+00   9.5542E-01
 1.5479E+01  2.7619E-01  2.8562E+00   9.5591E-01
 1.5525E+01  2.7649E-01  2.8587E+00   9.5640E-01
 1.5572E+01  2.7678E-01  2.8612E+00   9.5689E-01
 1.5619E+01  2.7707E-01  2.8637E+00   9.5738E-01
 1.5666E+01  2.7736E-01  2.8662E+00   9.5786E-01
 1.5713E+01  2.7766E-01  2.8687E+00   9.5835E-01
 1.5761E+01  2.7795E-01  2.8712E+00   9.5883E-01
 1.5809E+01  2.7825E-01  2.8738E+00   9.5931E-01
 1.5858E+01  2.7855E-01  2.8764E+00   9.5979E-01
 1.5906E+01  2.7884E-01  2.8789E+00   9.6026E-01
 1.5955E+01  2.7914E-01  2.8815E+00   9.6074E-01
 1.6005E+01  2.7944E-01  2.8841E+00   9.6122E-01
 1.6054E+01  2.7974E-01  2.8867E+00   9.6169E-01
 1.6104E+01  2.8004E-01  2.8893E+00   9.6217E-01
 1.6154E+01  2.8035E-01  2.8919E+00   9.6264E-01
 1.6205E+01  2.8065E-01  2.8945E+00   9.6312E-01
 1.6255E+01  2.8095E-01  2.8972E+00   9.6360E-01
 1.6306E+01  2.8125E-01  2.8998E+00   9.6408E-01
 1.6358E+01  2.8156E-01  2.9024E+00   9.6457E-01
 1.6410E+01  2.8186E-01  2.9051E+00   9.6506E-01
 1.6462E+01  2.8217E-01  2.9077E+00   9.6556E-01
 1.6514E+01  2.8247E-01  2.9104E+00   9.6606E-01
 1.6567E+01  2.8278E-01  2.9130E+00   9.6658E-01
 1.6620E+01  2.8309E-01  2.9157E+00   9.6710E-01
 1.6674E+01  2.8340E-01  2.9183E+00   9.6764E-01
 1.6727E+01  2.8371E-01  2.9210E+00   9.6819E-01
 1.6782E+01  2.8402E-01  2.9236E+00   9.6876E-01
 1.6836E+01  2.8433E-01  2.9262E+00   9.6935E-01
 1.6891E+01  2.8464E-01  2.9289E+00   9.6996E-01
 1.6946E+01  2.8496E-01  2.9315E+00   9.7059E-01
 1.7002E+01  2.8527E-01  2.9342E+00   9.7125E-01
 1.7058E+01  2.8559E-01  2.9368E+00   9.7195E-01
 1.7114E+01  2.8591E-01  2.9394E+00   9.7268E-01
 1.7170E+01  2.8624E-01  2.9420E+00   9.7345E-01
 1.7227E+01  2.8657E-01  2.9447E+00   9.7427E-01
 1.7285E+01  2.8690E-01  2.9473E+00   9.7513E-01
 1.7343E+01  2.8723E-01  2.9499E+00   9.7605E-01
 1.7401E+01  2.8757E-01  2.9525E+00   9.7704E-01
 1.7459E+01  2.8792E-01  2.9552E+00   9.7809E-01
 1.7518E+01  2.8827E-01  2.9578E+00   9.7923E-01
 1.7578E+01  2.8863E-01  2.9604E+00   9.8044E-01
 1.7638E+01  2.8900E-01  2.9631E+00   9.8176E-01
 1.7698E+01  2.8938E-01  2.9657E+00   9.8317E-01
 1.7759E+01  2.8978E-01  2.9684E+00   9.8471E-01
 1.7820E+01  2.9018E-01  2.9712E+00   9.8637E-01
 1.7881E+01  2.9060E-01  2.9739E+00   9.8816E-01
 1.7943E+01  2.9104E-01  2.9768E+00   9.9011E-01
 1.8005E+01  2.9150E-01  2.9797E+00   9.9222E-01
 1.8068E+01  2.9199E-01  2.9827E+00   9.9451E-01
 1.8131E+01  2.9250E-01  2.9858E+00   9.9698E-01
 1.8195E+01  2.9304E-01  2.9891E+00   9.9965E-01
 1.8259E+01  2.9362E-01  2.9926E+00   1.0025E+00
 1.8323E+01  2.9423E-01  2.9963E+00   1.0056E+00
 1.8388E+01  2.9489E-01  3.0002E+00   1.0089E+00
 1.8454E+01  2.9560E-01  3.0045E+00   1.0124E+00
 1.8520E+01  2.9636E-01  3.0092E+00   1.0161E+00
 1.8586E+01  2.9717E-01  3.0144E+00   1.0200E+00
 1.8653E+01  2.9805E-01  3.0200E+00   1.0240E+00
 1.8720E+01  2.9898E-01  3.0263E+00   1.0280E+00
 1.8788E+01  2.9996E-01  3.0332E+00   1.0319E+00
 1.8856E+01  3.0100E-01  3.0407E+00   1.0357E+00
 1.8925E+01  3.0208E-01  3.0491E+00   1.0392E+00
 1.8994E+01  3.0318E-01  3.0581E+00   1.0423E+00
 1.9064E+01  3.0429E-01  3.0678E+00   1.0447E+00
 1.9135E+01  3.0539E-01  3.0780E+00   1.0463E+00
 1.9205E+01  3.0644E-01  3.0887E+00   1.0469E+00
 1.9277E+01  3.0742E-01  3.0995E+00   1.0465E+00
 1.9349E+01  3.0831E-01  3.1103E+00   1.0450E+00
 1.9421E+01  3.0909E-01  3.1208E+00   1.0424E+00
 1.9494E+01  3.0974E-01  3.1308E+00   1.0388E+00
 1.9568E+01  3.1026E-01  3.1400E+00   1.0344E+00
 1.9642E+01  3.1066E-01  3.1484E+00   1.0294E+00
 1.9717E+01  3.1093E-01  3.1558E+00   1.0240E+00
 1.9792E+01  3.1111E-01  3.1622E+00   1.0184E+00
 1.9868E+01  3.1121E-01  3.1676E+00   1.0129E+00
 1.9944E+01  3.1124E-01  3.1722E+00   1.0076E+00
 2.0021E+01  3.1124E-01  3.1760E+00   1.0027E+00
 2.0099E+01  3.1121E-01  3.1792E+00   9.9835E-01
 2.0177E+01  3.1119E-01  3.1819E+00   9.9457E-01
 2.0256E+01  3.1118E-01  3.1842E+00   9.9146E-01
 2.0335E+01  3.1119E-01  3.1862E+00   9.8903E-01
 2.0415E+01  3.1125E-01  3.1882E+00   9.8734E-01
 2.0496E+01  3.1137E-01  3.1901E+00   9.8638E-01
 2.0577E+01  3.1156E-01  3.1923E+00   9.8615E-01
 2.0659E+01  3.1182E-01  3.1947E+00   9.8663E-01
 2.0742E+01  3.1217E-01  3.1975E+00   9.8780E-01
 2.0825E+01  3.1263E-01  3.2009E+00   9.8958E-01
 2.0909E+01  3.1319E-01  3.2050E+00   9.9191E-01
 2.0994E+01  3.1387E-01  3.2100E+00   9.9463E-01
 2.1079E+01  3.1465E-01  3.2160E+00   9.9757E-01
 2.1165E+01  3.1554E-01  3.2232E+00   1.0005E+00
 2.1252E+01  3.1652E-01  3.2315E+00   1.0031E+00
 2.1339E+01  3.1755E-01  3.2409E+00   1.0051E+00
 2.1428E+01  3.1860E-01  3.2512E+00   1.0062E+00
 2.1517E+01  3.1962E-01  3.2623E+00   1.0061E+00
 2.1606E+01  3.2058E-01  3.2736E+00   1.0046E+00
 2.1697E+01  3.2143E-01  3.2848E+00   1.0017E+00
 2.1788E+01  3.2214E-01  3.2954E+00   9.9768E-01
 2.1880E+01  3.2272E-01  3.3052E+00   9.9270E-01
 2.1972E+01  3.2317E-01  3.3141E+00   9.8715E-01
 2.2066E+01  3.2351E-01  3.3219E+00   9.8144E-01
 2.2160E+01  3.2378E-01  3.3287E+00   9.7590E-01
 2.2255E+01  3.2403E-01  3.3349E+00   9.7080E-01
 2.2351E+01  3.2427E-01  3.3406E+00   9.6634E-01
 2.2448E+01  3.2455E-01  3.3462E+00   9.6257E-01
 2.2546E+01  3.2489E-01  3.3520E+00   9.5947E-01
 2.2644E+01  3.2532E-01  3.3582E+00   9.5695E-01
 2.2743E+01  3.2583E-01  3.3651E+00   9.5482E-01
 2.2843E+01  3.2643E-01  3.3728E+00   9.5283E-01
 2.2945E+01  3.2711E-01  3.3814E+00   9.5069E-01
 2.3047E+01  3.2784E-01  3.3910E+00   9.4808E-01
 2.3149E+01  3.2861E-01  3.4014E+00   9.4467E-01
 2.3253E+01  3.2937E-01  3.4125E+00   9.4017E-01
 2.3358E+01  3.3009E-01  3.4239E+00   9.3438E-01
 2.3464E+01  3.3072E-01  3.4352E+00   9.2718E-01
 2.3570E+01  3.3124E-01  3.4462E+00   9.1861E-01
 2.3678E+01  3.3163E-01  3.4564E+00   9.0878E-01
 2.3787E+01  3.3187E-01  3.4656E+00   8.9793E-01
 2.3896E+01  3.3196E-01  3.4736E+00   8.8637E-01
 2.4007E+01  3.3193E-01  3.4803E+00   8.7438E-01
 2.4119E+01  3.3178E-01  3.4859E+00   8.6225E-01
 2.4231E+01  3.3153E-01  3.4902E+00   8.5023E-01
 2.4345E+01  3.3122E-01  3.4935E+00   8.3851E-01
 2.4460E+01  3.3085E-01  3.4959E+00   8.2720E-01
 2.4576E+01  3.3045E-01  3.4977E+00   8.1642E-01
 2.4693E+01  3.3003E-01  3.4988E+00   8.0618E-01
 2.4811E+01  3.2959E-01  3.4995E+00   7.9650E-01
 2.4930E+01  3.2917E-01  3.4998E+00   7.8738E-01
